round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.698471e+00,1.503855e-01,0.600050
5,32000,4.574839,4.296230e+00,3.099978e-01,0.600050
10,62800,4.518563,4.299645e+00,3.375566e-01,0.600050
15,94800,4.442248,4.477210e+00,3.910082e-01,0.600050
20,125600,4.355647,5.050103e+00,4.643048e-01,0.600050
25,156400,4.292662,5.427730e+00,5.595445e-01,0.600050
30,188400,4.213258,4.996031e+00,5.679280e-01,0.600050
35,219200,4.152562,5.417071e+00,5.820810e-01,0.600050
40,250000,4.119396,5.485080e+00,6.313857e-01,0.600050
45,282000,4.073185,5.762137e+00,6.112188e-01,0.600050
50,312800,4.031302,5.468156e+00,6.597490e-01,0.600050
55,344800,3.983606,5.744499e+00,6.426361e-01,0.600050
60,375600,3.944065,5.936701e+00,6.396315e-01,0.600050
65,406400,3.923875,6.214582e+00,6.850105e-01,0.600050
70,438400,3.882984,6.073963e+00,6.545185e-01,0.600050
75,469200,3.852537,6.059617e+00,6.789016e-01,0.600050
80,500000,3.836926,5.898377e+00,7.213961e-01,0.600050
85,532000,3.790967,5.853519e+00,7.505248e-01,0.600050
90,562800,3.778042,6.059552e+00,7.675579e-01,0.600050
95,594800,3.740894,6.329628e+00,7.100710e-01,0.600050
100,625600,3.715968,6.544986e+00,6.819334e-01,0.600050
