round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.265904e-01,1.503855e-01,0.000000
5,32000,4.584800,1.276016e-01,1.416170e-01,0.000000
10,62800,4.546636,1.608292e-01,2.039745e-01,0.000000
15,94800,4.461646,2.387188e-01,3.028925e-01,0.000000
20,125600,4.322906,3.564619e-01,4.168220e-01,0.000000
25,156400,4.166241,4.571760e-01,7.288291e-01,0.000000
30,188400,4.037161,5.019498e-01,5.211118e-01,0.000000
35,219200,3.956989,5.191808e-01,5.381563e-01,0.000000
40,250000,3.949998,5.306433e-01,5.384158e-01,0.000000
45,282000,3.845204,5.445450e-01,4.896559e-01,0.000000
50,312800,3.801176,5.398588e-01,5.108382e-01,0.000000
55,344800,3.756902,5.568294e-01,4.815193e-01,0.000000
60,375600,3.719419,5.618463e-01,5.083011e-01,0.000000
65,406400,3.685466,5.766703e-01,1.069215e+00,0.000000
70,438400,3.645742,5.712352e-01,5.074308e-01,0.000000
75,469200,3.612007,5.739762e-01,5.348647e-01,0.000000
80,500000,3.645402,5.815670e-01,5.000601e-01,0.000000
85,532000,3.547697,5.908632e-01,4.812327e-01,0.000000
90,562800,3.516995,5.895786e-01,5.215402e-01,0.000000
95,594800,3.484617,5.935257e-01,5.133943e-01,0.000000
100,625600,3.450239,6.049164e-01,5.043336e-01,0.000000
