round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.221325e+00,1.503855e-01,0.350134
5,32000,4.561600,3.504145e+00,3.368915e-01,0.350134
10,62800,4.482524,3.683035e+00,3.770040e-01,0.350134
15,94800,4.380246,3.872623e+00,4.227394e-01,0.350134
20,125600,4.281109,4.229646e+00,4.972160e-01,0.350134
25,156400,4.176505,3.860476e+00,6.008271e-01,0.350134
30,188400,4.115755,3.959753e+00,5.878003e-01,0.350134
35,219200,4.040954,4.114293e+00,6.096942e-01,0.350134
40,250000,3.999838,4.217530e+00,5.881003e-01,0.350134
45,282000,3.943039,4.432675e+00,5.647590e-01,0.350134
50,312800,3.900720,4.278019e+00,5.906233e-01,0.350134
55,344800,3.865346,4.367613e+00,5.931056e-01,0.350134
60,375600,3.816374,4.483888e+00,5.689617e-01,0.350134
65,406400,3.810008,4.423452e+00,6.387883e-01,0.350134
70,438400,3.754246,4.562602e+00,5.664337e-01,0.350134
75,469200,3.729069,4.634859e+00,5.604446e-01,0.350134
80,500000,3.713009,4.573249e+00,6.112434e-01,0.350134
85,532000,3.663194,4.663118e+00,6.448735e-01,0.350134
90,562800,3.641222,4.612609e+00,6.221557e-01,0.350134
95,594800,3.603253,4.729567e+00,6.350482e-01,0.350134
100,625600,3.574796,4.645580e+00,6.516998e-01,0.350134
