round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.612958e+00,1.503855e-01,0.550509
5,32000,4.570072,4.050937e+00,3.184431e-01,0.550509
10,62800,4.506359,4.466223e+00,3.488744e-01,0.550509
15,94800,4.424348,4.455743e+00,4.010778e-01,0.550509
20,125600,4.346515,5.028459e+00,4.781009e-01,0.550509
25,156400,4.260377,4.755466e+00,5.579429e-01,0.550509
30,188400,4.196078,4.899164e+00,5.765489e-01,0.550509
35,219200,4.121623,4.784720e+00,6.113038e-01,0.550509
40,250000,4.105101,5.323375e+00,6.138649e-01,0.550509
45,282000,4.026910,5.035161e+00,6.725403e-01,0.550509
50,312800,3.999789,5.468480e+00,6.293670e-01,0.550509
55,344800,3.951968,5.671053e+00,6.178878e-01,0.550509
60,375600,3.908333,5.552477e+00,6.372681e-01,0.550509
65,406400,3.898559,5.674736e+00,6.578711e-01,0.550509
70,438400,3.862166,5.659411e+00,6.522332e-01,0.550509
75,469200,3.821625,5.833675e+00,6.544523e-01,0.550509
80,500000,3.814374,5.854553e+00,6.861205e-01,0.550509
85,532000,3.762478,6.076479e+00,6.532968e-01,0.550509
90,562800,3.726223,5.728402e+00,7.350759e-01,0.550509
95,594800,3.712417,6.223191e+00,6.656071e-01,0.550509
100,625600,3.683213,6.039833e+00,7.429018e-01,0.550509
