round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.780606e+00,1.503855e-01,0.650364
5,32000,4.574323,4.430975e+00,2.973142e-01,0.650364
10,62800,4.518065,4.449653e+00,3.293144e-01,0.650364
15,94800,4.448900,4.486877e+00,3.804199e-01,0.650364
20,125600,4.383004,4.890531e+00,4.445120e-01,0.650364
25,156400,4.323599,4.938093e+00,5.269859e-01,0.650364
30,188400,4.237812,5.384755e+00,5.614355e-01,0.650364
35,219200,4.173687,5.507233e+00,6.118281e-01,0.650364
40,250000,4.148065,5.411662e+00,6.284565e-01,0.650364
45,282000,4.097282,5.598720e+00,6.692123e-01,0.650364
50,312800,4.057482,5.783864e+00,6.506156e-01,0.650364
55,344800,4.015473,6.033901e+00,6.613998e-01,0.650364
60,375600,3.979336,6.183596e+00,6.564465e-01,0.650364
65,406400,3.954981,5.663013e+00,7.272207e-01,0.650364
70,438400,3.910772,6.275831e+00,6.866930e-01,0.650364
75,469200,3.887980,6.238533e+00,6.956791e-01,0.650364
80,500000,3.848904,6.265382e+00,7.248810e-01,0.650364
85,532000,3.823265,6.631064e+00,7.050426e-01,0.650364
90,562800,3.794829,6.647188e+00,7.192447e-01,0.650364
95,594800,3.775467,6.880055e+00,7.072980e-01,0.650364
100,625600,3.735201,6.577193e+00,7.572105e-01,0.650364
