round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,9.710722e-01,1.501426e-01,0.250191
5,32000,4.570806,3.040382e+00,3.362287e-01,0.250191
10,62800,4.485083,3.296242e+00,3.839317e-01,0.250191
15,94800,4.394463,3.386494e+00,4.157887e-01,0.250191
20,125600,4.307543,3.333920e+00,4.458458e-01,0.250191
25,156400,4.215278,3.594212e+00,5.844410e-01,0.250191
30,188400,4.106881,3.525914e+00,5.464766e-01,0.250191
35,219200,4.021532,3.596249e+00,5.569407e-01,0.250191
40,250000,3.992670,3.623691e+00,5.903412e-01,0.250191
45,282000,3.907010,3.872954e+00,5.397016e-01,0.250191
50,312800,3.853391,3.692559e+00,5.794172e-01,0.250191
55,344800,3.798960,3.824997e+00,5.480426e-01,0.250191
60,375600,3.757504,3.832092e+00,5.610605e-01,0.250191
65,406400,3.728467,3.565385e+00,7.378607e-01,0.250191
70,438400,3.687274,3.883762e+00,5.572944e-01,0.250191
75,469200,3.644216,3.869210e+00,5.907002e-01,0.250191
80,500000,3.641067,3.921099e+00,5.864524e-01,0.250191
85,532000,3.570970,3.904216e+00,6.129562e-01,0.250191
90,562800,3.552934,3.865497e+00,6.049724e-01,0.250191
95,594800,3.518064,3.885525e+00,6.064691e-01,0.250191
100,625600,3.483614,3.881157e+00,6.893134e-01,0.250191
