round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,7.102736e-01,1.501426e-01,0.150008
5,32000,4.576609,1.567523e+00,2.497838e-01,0.150008
10,62800,4.489479,2.433045e+00,3.631156e-01,0.150008
15,94800,4.385529,2.619413e+00,4.197446e-01,0.150008
20,125600,4.289466,2.612287e+00,4.427989e-01,0.150008
25,156400,4.200460,2.807551e+00,7.780756e-01,0.150008
30,188400,4.084585,2.857489e+00,5.486578e-01,0.150008
35,219200,3.990805,2.771776e+00,5.520403e-01,0.150008
40,250000,3.953132,2.887496e+00,5.168977e-01,0.150008
45,282000,3.863069,2.904045e+00,5.315291e-01,0.150008
50,312800,3.809927,2.865204e+00,5.589424e-01,0.150008
55,344800,3.758295,2.906320e+00,5.343112e-01,0.150008
60,375600,3.711734,2.919833e+00,5.621257e-01,0.150008
65,406400,3.676973,3.017728e+00,8.411850e-01,0.150008
70,438400,3.637604,2.940895e+00,5.400739e-01,0.150008
75,469200,3.596288,2.942575e+00,5.545498e-01,0.150008
80,500000,3.630510,2.991951e+00,5.687019e-01,0.150008
85,532000,3.524448,2.962563e+00,5.951998e-01,0.150008
90,562800,3.500065,2.996307e+00,6.652746e-01,0.150008
95,594800,3.467538,2.973858e+00,6.141714e-01,0.150008
100,625600,3.438941,3.063352e+00,5.470889e-01,0.150008
