round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,9.046152e-01,1.181110e-01,0.299943
5,32000,4.574347,3.392246e+00,3.529446e-01,0.299943
10,62800,4.507183,3.550424e+00,3.413730e-01,0.299943
15,94800,4.418458,3.583075e+00,3.821168e-01,0.299943
20,125600,4.332921,3.681450e+00,4.461892e-01,0.299943
25,156400,4.228055,3.846884e+00,5.826492e-01,0.299943
30,188400,4.123748,3.733323e+00,5.803111e-01,0.299943
35,219200,4.045636,4.035312e+00,5.586634e-01,0.299943
40,250000,3.986387,4.035636e+00,5.849710e-01,0.299943
45,282000,3.925896,4.063915e+00,5.715236e-01,0.299943
50,312800,3.870798,4.034968e+00,5.798107e-01,0.299943
55,344800,3.835278,4.021111e+00,6.073945e-01,0.299943
60,375600,3.788827,3.988434e+00,6.248949e-01,0.299943
65,406400,3.746911,4.680221e+00,7.089124e-01,0.299943
70,438400,3.705380,4.007885e+00,6.464069e-01,0.299943
75,469200,3.680280,4.178713e+00,6.140093e-01,0.299943
80,500000,3.682793,4.358178e+00,5.511511e-01,0.299943
85,532000,3.608163,4.392776e+00,5.637000e-01,0.299943
90,562800,3.600950,4.369848e+00,6.037011e-01,0.299943
95,594800,3.564737,4.348270e+00,6.021802e-01,0.299943
100,625600,3.537456,4.475545e+00,5.648053e-01,0.299943
