round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.159940e+00,1.181110e-01,0.449915
5,32000,4.578286,3.869354e+00,2.809561e-01,0.449915
10,62800,4.520169,4.190846e+00,3.320872e-01,0.449915
15,94800,4.453999,4.558864e+00,3.812591e-01,0.449915
20,125600,4.377373,4.179474e+00,4.253551e-01,0.449915
25,156400,4.295650,4.550518e+00,5.281113e-01,0.449915
30,188400,4.190968,4.821835e+00,5.491713e-01,0.449915
35,219200,4.118840,4.657961e+00,5.963958e-01,0.449915
40,250000,4.065968,4.765283e+00,6.036120e-01,0.449915
45,282000,3.996300,4.819496e+00,6.093850e-01,0.449915
50,312800,3.948818,5.017711e+00,6.175747e-01,0.449915
55,344800,3.898094,4.840240e+00,6.429557e-01,0.449915
60,375600,3.854414,5.020199e+00,6.291566e-01,0.449915
65,406400,3.827754,5.014741e+00,7.267437e-01,0.449915
70,438400,3.785585,5.076125e+00,6.553310e-01,0.449915
75,469200,3.742074,5.126166e+00,6.400495e-01,0.449915
80,500000,3.748169,5.183713e+00,6.386341e-01,0.449915
85,532000,3.686088,5.232430e+00,6.543078e-01,0.449915
90,562800,3.663619,5.051822e+00,7.262693e-01,0.449915
95,594800,3.639537,5.399252e+00,6.407706e-01,0.449915
100,625600,3.604512,5.484842e+00,6.273618e-01,0.449915
