round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.728764e+00,1.181110e-01,0.900611
5,32000,4.595058,4.391473e+00,2.516207e-01,0.900611
10,62800,4.566578,4.466527e+00,2.807886e-01,0.900611
15,94800,4.530972,5.000826e+00,3.044975e-01,0.900611
20,125600,4.489369,5.552937e+00,3.625725e-01,0.900611
25,156400,4.455255,5.963448e+00,4.418833e-01,0.900611
30,188400,4.394407,6.138750e+00,4.683219e-01,0.900611
35,219200,4.354711,6.174384e+00,5.081682e-01,0.900611
40,250000,4.298459,6.531128e+00,5.530666e-01,0.900611
45,282000,4.256889,6.547936e+00,5.966007e-01,0.900611
50,312800,4.210262,6.706342e+00,6.365832e-01,0.900611
55,344800,4.159719,6.907720e+00,6.625690e-01,0.900611
60,375600,4.133879,7.027210e+00,6.819695e-01,0.900611
65,406400,4.100418,6.940887e+00,7.174777e-01,0.900611
70,438400,4.059440,7.479833e+00,7.106091e-01,0.900611
75,469200,4.023182,7.582857e+00,7.177501e-01,0.900611
80,500000,4.030186,7.690425e+00,7.389812e-01,0.900611
85,532000,3.964742,7.746822e+00,7.567110e-01,0.900611
90,562800,3.945026,7.850812e+00,7.607786e-01,0.900611
95,594800,3.918651,7.760350e+00,7.845582e-01,0.900611
100,625600,3.904046,7.864777e+00,8.112434e-01,0.900611
