round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.679228e+00,1.181110e-01,0.850242
5,32000,4.590692,4.946597e+00,3.044377e-01,0.850242
10,62800,4.559639,4.776409e+00,2.817666e-01,0.850242
15,94800,4.518430,5.513855e+00,3.372419e-01,0.850242
20,125600,4.465452,5.010194e+00,3.557640e-01,0.850242
25,156400,4.421158,5.640519e+00,4.212673e-01,0.850242
30,188400,4.372744,6.192359e+00,4.855383e-01,0.850242
35,219200,4.321969,5.592830e+00,5.250494e-01,0.850242
40,250000,4.297610,6.025413e+00,5.794629e-01,0.850242
45,282000,4.225700,6.517027e+00,6.094190e-01,0.850242
50,312800,4.182828,6.490721e+00,6.418455e-01,0.850242
55,344800,4.153046,7.047904e+00,6.664141e-01,0.850242
60,375600,4.094992,6.761276e+00,6.793292e-01,0.850242
65,406400,4.044700,6.916458e+00,7.009315e-01,0.850242
70,438400,4.004691,7.164124e+00,7.107033e-01,0.850242
75,469200,3.995338,7.049221e+00,7.322525e-01,0.850242
80,500000,3.969609,7.603681e+00,7.248551e-01,0.850242
85,532000,3.941381,7.255692e+00,7.643349e-01,0.850242
90,562800,3.904913,7.473903e+00,7.654385e-01,0.850242
95,594800,3.885197,7.893051e+00,7.471508e-01,0.850242
100,625600,3.862071,7.750576e+00,7.701468e-01,0.850242
