round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.932824e+00,1.503855e-01,0.750412
5,32000,4.586304,3.944856e+00,2.654638e-01,0.750412
10,62800,4.532044,4.700777e+00,3.234205e-01,0.750412
15,94800,4.473895,4.817597e+00,3.800236e-01,0.750412
20,125600,4.408992,4.824564e+00,4.211888e-01,0.750412
25,156400,4.348104,5.511644e+00,5.074487e-01,0.750412
30,188400,4.293413,5.666580e+00,5.487788e-01,0.750412
35,219200,4.251216,5.672615e+00,5.793165e-01,0.750412
40,250000,4.190057,5.967683e+00,6.194001e-01,0.750412
45,282000,4.144523,6.060736e+00,6.442673e-01,0.750412
50,312800,4.114968,6.430269e+00,6.574123e-01,0.750412
55,344800,4.065426,6.375009e+00,6.809601e-01,0.750412
60,375600,4.036105,6.709823e+00,6.813365e-01,0.750412
65,406400,4.004275,6.349906e+00,7.201567e-01,0.750412
70,438400,3.969856,6.884086e+00,7.024082e-01,0.750412
75,469200,3.952643,6.624125e+00,7.371998e-01,0.750412
80,500000,3.926590,6.616140e+00,7.666518e-01,0.750412
85,532000,3.900475,7.000800e+00,7.278770e-01,0.750412
90,562800,3.867181,7.023931e+00,7.706015e-01,0.750412
95,594800,3.828308,7.225213e+00,7.658291e-01,0.750412
100,625600,3.810106,7.355309e+00,7.624325e-01,0.750412
