round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.446045e+00,1.181110e-01,0.650364
5,32000,4.583312,5.079225e+00,3.388464e-01,0.650364
10,62800,4.535801,4.729279e+00,3.003541e-01,0.650364
15,94800,4.480782,5.226436e+00,3.638549e-01,0.650364
20,125600,4.420348,5.104078e+00,4.089424e-01,0.650364
25,156400,4.353963,5.266172e+00,4.786269e-01,0.650364
30,188400,4.296133,5.370040e+00,5.241723e-01,0.650364
35,219200,4.231886,5.266830e+00,5.808412e-01,0.650364
40,250000,4.168004,5.724973e+00,6.142387e-01,0.650364
45,282000,4.105802,5.869885e+00,6.328136e-01,0.650364
50,312800,4.048289,5.811091e+00,6.561062e-01,0.650364
55,344800,4.010772,6.045778e+00,6.565877e-01,0.650364
60,375600,3.962937,5.811695e+00,6.889789e-01,0.650364
65,406400,3.928554,6.040211e+00,7.505088e-01,0.650364
70,438400,3.872571,6.318448e+00,6.632537e-01,0.650364
75,469200,3.852748,6.259145e+00,7.020190e-01,0.650364
80,500000,3.853524,6.361496e+00,6.957287e-01,0.650364
85,532000,3.796585,6.427429e+00,6.821616e-01,0.650364
90,562800,3.754780,6.781831e+00,6.585625e-01,0.650364
95,594800,3.753154,6.682848e+00,7.089669e-01,0.650364
100,625600,3.719566,6.610646e+00,7.332729e-01,0.650364
