round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.081516e+00,1.181110e-01,0.400269
5,32000,4.577965,3.886458e+00,3.172334e-01,0.400269
10,62800,4.514308,3.913996e+00,3.320549e-01,0.400269
15,94800,4.435788,4.278587e+00,3.775406e-01,0.400269
20,125600,4.355218,4.150798e+00,4.279205e-01,0.400269
25,156400,4.266708,4.599191e+00,5.768417e-01,0.400269
30,188400,4.178194,4.312671e+00,5.788395e-01,0.400269
35,219200,4.095519,4.229420e+00,6.138484e-01,0.400269
40,250000,4.029221,4.624335e+00,6.010349e-01,0.400269
45,282000,3.970028,4.638069e+00,6.063443e-01,0.400269
50,312800,3.919941,4.764686e+00,6.034822e-01,0.400269
55,344800,3.878251,4.665825e+00,6.371310e-01,0.400269
60,375600,3.827293,4.747520e+00,6.015467e-01,0.400269
65,406400,3.790352,4.749681e+00,6.947439e-01,0.400269
70,438400,3.754334,4.964978e+00,6.071571e-01,0.400269
75,469200,3.722580,4.901896e+00,6.086269e-01,0.400269
80,500000,3.707254,4.980558e+00,6.325395e-01,0.400269
85,532000,3.662481,5.000382e+00,6.115636e-01,0.400269
90,562800,3.640602,5.173533e+00,6.147739e-01,0.400269
95,594800,3.618433,5.074059e+00,6.404507e-01,0.400269
100,625600,3.587781,5.133420e+00,6.087309e-01,0.400269
