round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.428030e+00,1.503855e-01,0.449915
5,32000,4.565360,3.993173e+00,3.107311e-01,0.449915
10,62800,4.490089,4.340940e+00,3.801965e-01,0.449915
15,94800,4.396904,4.400314e+00,4.137935e-01,0.449915
20,125600,4.311410,4.614272e+00,4.939041e-01,0.449915
25,156400,4.223150,4.602951e+00,5.757411e-01,0.449915
30,188400,4.136633,4.644323e+00,6.132337e-01,0.449915
35,219200,4.076577,4.698087e+00,6.012726e-01,0.449915
40,250000,4.034672,4.671663e+00,6.112166e-01,0.449915
45,282000,3.991795,4.800560e+00,6.032546e-01,0.449915
50,312800,3.957665,4.769653e+00,6.187109e-01,0.449915
55,344800,3.916748,4.995758e+00,6.029915e-01,0.449915
60,375600,3.872253,4.916971e+00,6.327270e-01,0.449915
65,406400,3.843371,5.096272e+00,6.602722e-01,0.449915
70,438400,3.810419,4.949476e+00,6.579985e-01,0.449915
75,469200,3.782937,5.200386e+00,6.317484e-01,0.449915
80,500000,3.757086,5.472317e+00,5.809282e-01,0.449915
85,532000,3.716809,5.541204e+00,5.871202e-01,0.449915
90,562800,3.679625,5.136528e+00,7.281635e-01,0.449915
95,594800,3.663039,5.478906e+00,6.589365e-01,0.449915
100,625600,3.621901,5.285687e+00,7.164461e-01,0.449915
