round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,1.890529e+00,1.501426e-01,0.750412
5,32000,4.590577,4.064912e+00,2.655903e-01,0.750412
10,62800,4.540440,4.814082e+00,3.084436e-01,0.750412
15,94800,4.485096,5.092711e+00,3.513847e-01,0.750412
20,125600,4.435294,5.550785e+00,4.055583e-01,0.750412
25,156400,4.383905,5.389561e+00,4.769321e-01,0.750412
30,188400,4.335050,5.591158e+00,5.017613e-01,0.750412
35,219200,4.270812,5.763476e+00,5.560538e-01,0.750412
40,250000,4.226558,6.143308e+00,5.939468e-01,0.750412
45,282000,4.159340,6.272844e+00,6.068988e-01,0.750412
50,312800,4.130355,6.310285e+00,6.437714e-01,0.750412
55,344800,4.076544,6.434783e+00,6.809730e-01,0.750412
60,375600,4.045366,6.470078e+00,6.793972e-01,0.750412
65,406400,4.012166,6.521038e+00,6.741820e-01,0.750412
70,438400,3.970212,6.907036e+00,6.799121e-01,0.750412
75,469200,3.934956,7.058008e+00,6.892650e-01,0.750412
80,500000,3.904400,6.976349e+00,7.246775e-01,0.750412
85,532000,3.870348,7.194498e+00,7.107288e-01,0.750412
90,562800,3.837623,7.198452e+00,7.356693e-01,0.750412
95,594800,3.830753,6.956333e+00,7.656413e-01,0.750412
100,625600,3.800833,7.375314e+00,7.449522e-01,0.750412
