round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,2.177189e+00,1.501426e-01,1.000000
5,32000,4.600317,4.269078e+00,2.469708e-01,1.000000
10,62800,4.563004,5.505141e+00,3.325276e-01,1.000000
15,94800,4.524190,5.222152e+00,3.201191e-01,1.000000
20,125600,4.486224,6.005679e+00,3.786540e-01,1.000000
25,156400,4.442870,6.103264e+00,4.191528e-01,1.000000
30,188400,4.408292,6.529574e+00,4.593973e-01,1.000000
35,219200,4.353494,6.806428e+00,5.004806e-01,1.000000
40,250000,4.339036,7.104114e+00,5.468701e-01,1.000000
45,282000,4.308395,7.072670e+00,5.795985e-01,1.000000
50,312800,4.265232,7.931731e+00,6.280908e-01,1.000000
55,344800,4.227820,7.732624e+00,6.322327e-01,1.000000
60,375600,4.197092,7.836642e+00,6.584424e-01,1.000000
65,406400,4.162813,8.337461e+00,6.898454e-01,1.000000
70,438400,4.122707,8.046613e+00,6.935253e-01,1.000000
75,469200,4.116701,7.676520e+00,7.319568e-01,1.000000
80,500000,4.057022,8.369539e+00,7.299492e-01,1.000000
85,532000,4.054261,8.585283e+00,7.503912e-01,1.000000
90,562800,4.033798,8.367346e+00,7.961092e-01,1.000000
95,594800,4.029012,8.682810e+00,7.911400e-01,1.000000
100,625600,3.971840,8.595129e+00,7.887135e-01,1.000000
