round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,1.957645e+00,1.501426e-01,0.800116
5,32000,4.589926,4.694259e+00,2.895728e-01,0.800116
10,62800,4.549198,5.348535e+00,3.245580e-01,0.800116
15,94800,4.500253,5.076872e+00,3.437000e-01,0.800116
20,125600,4.452784,5.191266e+00,3.868245e-01,0.800116
25,156400,4.408596,5.752458e+00,4.461104e-01,0.800116
30,188400,4.350158,5.873746e+00,4.920101e-01,0.800116
35,219200,4.300801,6.216564e+00,5.341949e-01,0.800116
40,250000,4.267405,6.183770e+00,5.858032e-01,0.800116
45,282000,4.208160,6.421887e+00,6.133888e-01,0.800116
50,312800,4.158255,6.391757e+00,6.421851e-01,0.800116
55,344800,4.129424,6.682045e+00,6.654252e-01,0.800116
60,375600,4.084297,6.580464e+00,6.766567e-01,0.800116
65,406400,4.043691,6.600061e+00,7.375075e-01,0.800116
70,438400,3.997031,7.121938e+00,7.091413e-01,0.800116
75,469200,3.982509,7.156824e+00,7.172615e-01,0.800116
80,500000,3.950154,7.154247e+00,7.424870e-01,0.800116
85,532000,3.915069,7.641109e+00,7.038141e-01,0.800116
90,562800,3.888472,7.520137e+00,7.317698e-01,0.800116
95,594800,3.846777,7.367780e+00,7.681304e-01,0.800116
100,625600,3.818786,7.552028e+00,7.592624e-01,0.800116
