round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,8.653255e-01,1.503855e-01,0.200054
5,32000,4.563129,2.599480e+00,3.832422e-01,0.200054
10,62800,4.466830,2.933141e+00,3.838828e-01,0.200054
15,94800,4.346629,3.013992e+00,4.469472e-01,0.200054
20,125600,4.227279,3.190729e+00,5.171718e-01,0.200054
25,156400,4.121167,3.121880e+00,6.882130e-01,0.200054
30,188400,4.039443,3.165250e+00,5.595089e-01,0.200054
35,219200,3.974478,3.107739e+00,5.699672e-01,0.200054
40,250000,3.944440,3.283612e+00,5.342711e-01,0.200054
45,282000,3.870801,3.343189e+00,5.459176e-01,0.200054
50,312800,3.835088,3.187189e+00,5.664502e-01,0.200054
55,344800,3.791519,3.281185e+00,5.764301e-01,0.200054
60,375600,3.759224,3.383614e+00,5.430363e-01,0.200054
65,406400,3.727051,3.445816e+00,8.496665e-01,0.200054
70,438400,3.693628,3.362650e+00,5.476972e-01,0.200054
75,469200,3.657411,3.393921e+00,5.658045e-01,0.200054
80,500000,3.644689,3.632416e+00,4.955020e-01,0.200054
85,532000,3.598448,3.466726e+00,5.614455e-01,0.200054
90,562800,3.558238,3.457110e+00,6.023597e-01,0.200054
95,594800,3.539575,3.458911e+00,6.087375e-01,0.200054
100,625600,3.501198,3.513497e+00,6.118174e-01,0.200054
