round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,5.585141e-01,1.501426e-01,0.100064
5,32000,4.580655,9.260422e-01,1.893830e-01,0.100064
10,62800,4.499715,1.705193e+00,3.293828e-01,0.100064
15,94800,4.388606,2.038095e+00,4.064688e-01,0.100064
20,125600,4.299063,2.112511e+00,4.237576e-01,0.100064
25,156400,4.197536,2.249751e+00,7.357128e-01,0.100064
30,188400,4.083293,2.286433e+00,5.380448e-01,0.100064
35,219200,3.979670,2.259805e+00,5.278378e-01,0.100064
40,250000,3.944182,2.334700e+00,5.504653e-01,0.100064
45,282000,3.853054,2.371663e+00,5.365870e-01,0.100064
50,312800,3.799472,2.296113e+00,5.560368e-01,0.100064
55,344800,3.745855,2.411957e+00,5.340323e-01,0.100064
60,375600,3.700962,2.344856e+00,5.479886e-01,0.100064
65,406400,3.655286,2.480617e+00,9.500106e-01,0.100064
70,438400,3.607917,2.459769e+00,5.259517e-01,0.100064
75,469200,3.583414,2.393144e+00,6.027830e-01,0.100064
80,500000,3.591064,2.427037e+00,5.447523e-01,0.100064
85,532000,3.504673,2.460611e+00,5.682901e-01,0.100064
90,562800,3.480466,2.386838e+00,5.821974e-01,0.100064
95,594800,3.448067,2.490323e+00,5.122808e-01,0.100064
100,625600,3.416285,2.465069e+00,5.437120e-01,0.100064
