round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.311531e+00,1.181110e-01,0.550509
5,32000,4.580895,4.393836e+00,3.061555e-01,0.550509
10,62800,4.532092,4.423895e+00,3.181821e-01,0.550509
15,94800,4.468826,4.588973e+00,3.556407e-01,0.550509
20,125600,4.403747,4.633519e+00,4.145126e-01,0.550509
25,156400,4.329144,4.764902e+00,4.895537e-01,0.550509
30,188400,4.246548,4.971177e+00,5.454534e-01,0.550509
35,219200,4.185426,5.002110e+00,5.989676e-01,0.550509
40,250000,4.118654,5.370180e+00,5.993690e-01,0.550509
45,282000,4.051280,5.496840e+00,6.284981e-01,0.550509
50,312800,4.000063,5.359508e+00,6.437392e-01,0.550509
55,344800,3.958521,5.462871e+00,6.517532e-01,0.550509
60,375600,3.916548,5.365868e+00,6.658143e-01,0.550509
65,406400,3.857873,5.760492e+00,6.729439e-01,0.550509
70,438400,3.837350,5.533371e+00,7.152570e-01,0.550509
75,469200,3.804163,5.846665e+00,6.680058e-01,0.550509
80,500000,3.792264,5.942865e+00,6.293328e-01,0.550509
85,532000,3.760958,5.719736e+00,7.196470e-01,0.550509
90,562800,3.723678,5.836915e+00,6.839589e-01,0.550509
95,594800,3.697309,6.165372e+00,6.390100e-01,0.550509
100,625600,3.672967,5.991564e+00,6.856045e-01,0.550509
