round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.625737e+00,1.181110e-01,0.800116
5,32000,4.593581,5.031837e+00,3.498387e-01,0.800116
10,62800,4.556667,5.231222e+00,3.526198e-01,0.800116
15,94800,4.510009,5.193105e+00,3.299256e-01,0.800116
20,125600,4.458425,5.383419e+00,3.783292e-01,0.800116
25,156400,4.416657,5.947379e+00,4.525479e-01,0.800116
30,188400,4.361848,5.806474e+00,4.926002e-01,0.800116
35,219200,4.292265,5.475602e+00,5.343359e-01,0.800116
40,250000,4.232785,6.022800e+00,5.889247e-01,0.800116
45,282000,4.198959,6.546947e+00,6.110485e-01,0.800116
50,312800,4.146585,6.287694e+00,6.509458e-01,0.800116
55,344800,4.112485,6.774419e+00,6.729455e-01,0.800116
60,375600,4.063238,6.690810e+00,6.789206e-01,0.800116
65,406400,4.023712,7.108808e+00,7.054548e-01,0.800116
70,438400,3.996346,6.609409e+00,7.244519e-01,0.800116
75,469200,3.948414,7.364048e+00,7.115747e-01,0.800116
80,500000,3.933811,7.342010e+00,7.113046e-01,0.800116
85,532000,3.910041,7.160954e+00,7.593547e-01,0.800116
90,562800,3.884070,7.235138e+00,7.648447e-01,0.800116
95,594800,3.846053,7.540697e+00,7.420681e-01,0.800116
100,625600,3.825093,7.530580e+00,7.554749e-01,0.800116
