round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,7.292373e-01,1.503855e-01,0.150008
5,32000,4.571302,1.753735e+00,3.086394e-01,0.150008
10,62800,4.466802,2.526894e+00,3.867674e-01,0.150008
15,94800,4.344062,2.619224e+00,4.594506e-01,0.150008
20,125600,4.214324,2.768352e+00,5.152211e-01,0.150008
25,156400,4.098306,2.844088e+00,7.095157e-01,0.150008
30,188400,4.017959,2.778778e+00,5.492119e-01,0.150008
35,219200,3.948312,2.845192e+00,5.495232e-01,0.150008
40,250000,3.931317,2.855133e+00,5.351427e-01,0.150008
45,282000,3.856838,2.797844e+00,5.579979e-01,0.150008
50,312800,3.813373,2.803822e+00,5.370764e-01,0.150008
55,344800,3.773085,2.867075e+00,5.196807e-01,0.150008
60,375600,3.731994,2.934994e+00,5.374873e-01,0.150008
65,406400,3.705639,2.908230e+00,7.913433e-01,0.150008
70,438400,3.667455,2.891371e+00,5.670941e-01,0.150008
75,469200,3.643536,2.943820e+00,5.420563e-01,0.150008
80,500000,3.653872,3.024358e+00,5.318141e-01,0.150008
85,532000,3.570114,3.057047e+00,5.157480e-01,0.150008
90,562800,3.537401,3.003522e+00,5.377415e-01,0.150008
95,594800,3.505004,3.001366e+00,5.650513e-01,0.150008
100,625600,3.477702,2.946267e+00,6.371829e-01,0.150008
