round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,1.326177e+00,1.503855e-01,0.400269
5,32000,4.563539,3.776222e+00,3.165802e-01,0.400269
10,62800,4.489113,3.939995e+00,3.854348e-01,0.400269
15,94800,4.392135,4.054589e+00,4.260280e-01,0.400269
20,125600,4.291690,4.274017e+00,4.999862e-01,0.400269
25,156400,4.199915,4.262856e+00,6.099745e-01,0.400269
30,188400,4.126246,4.482599e+00,5.908902e-01,0.400269
35,219200,4.053347,4.404406e+00,5.904211e-01,0.400269
40,250000,4.032403,4.564017e+00,5.861446e-01,0.400269
45,282000,3.976444,4.588482e+00,5.872058e-01,0.400269
50,312800,3.925425,4.544652e+00,5.955480e-01,0.400269
55,344800,3.879691,4.606449e+00,6.024056e-01,0.400269
60,375600,3.848961,4.633450e+00,6.293005e-01,0.400269
65,406400,3.840751,4.693911e+00,6.650206e-01,0.400269
70,438400,3.786089,4.796930e+00,6.347420e-01,0.400269
75,469200,3.753563,5.028964e+00,6.000471e-01,0.400269
80,500000,3.727838,4.957186e+00,6.133153e-01,0.400269
85,532000,3.693678,5.025009e+00,6.229899e-01,0.400269
90,562800,3.663623,5.007679e+00,6.535617e-01,0.400269
95,594800,3.636151,5.088786e+00,6.467866e-01,0.400269
100,625600,3.601360,5.218151e+00,6.099213e-01,0.400269
