round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,8.483042e-01,1.501426e-01,0.200054
5,32000,4.573141,2.404297e+00,3.344711e-01,0.200054
10,62800,4.484677,2.952415e+00,3.711954e-01,0.200054
15,94800,4.388427,3.050759e+00,3.968769e-01,0.200054
20,125600,4.299513,3.082762e+00,4.444857e-01,0.200054
25,156400,4.198126,3.174120e+00,5.994636e-01,0.200054
30,188400,4.092798,3.253925e+00,5.468046e-01,0.200054
35,219200,4.013728,3.237464e+00,5.504524e-01,0.200054
40,250000,3.972728,3.333164e+00,5.384861e-01,0.200054
45,282000,3.880145,3.433647e+00,5.354291e-01,0.200054
50,312800,3.832866,3.352230e+00,5.500696e-01,0.200054
55,344800,3.777082,3.387468e+00,5.618457e-01,0.200054
60,375600,3.731368,3.359110e+00,5.866565e-01,0.200054
65,406400,3.699699,3.368220e+00,6.648066e-01,0.200054
70,438400,3.657126,3.460228e+00,5.696130e-01,0.200054
75,469200,3.620875,3.393959e+00,6.132463e-01,0.200054
80,500000,3.628155,3.392402e+00,5.944128e-01,0.200054
85,532000,3.553386,3.477974e+00,5.828950e-01,0.200054
90,562800,3.526022,3.437608e+00,6.142422e-01,0.200054
95,594800,3.484660,3.536164e+00,6.107190e-01,0.200054
100,625600,3.457354,3.529170e+00,6.667356e-01,0.200054
