round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.508249e+00,1.181110e-01,0.700299
5,32000,4.586659,4.887273e+00,3.200254e-01,0.700299
10,62800,4.546652,4.789292e+00,3.112958e-01,0.700299
15,94800,4.491226,5.387334e+00,3.551141e-01,0.700299
20,125600,4.438171,5.242568e+00,3.920073e-01,0.700299
25,156400,4.377880,6.235712e+00,5.265299e-01,0.700299
30,188400,4.312099,5.629089e+00,5.228674e-01,0.700299
35,219200,4.244179,5.110123e+00,5.701813e-01,0.700299
40,250000,4.191910,5.624925e+00,6.119084e-01,0.700299
45,282000,4.138264,6.160680e+00,6.235304e-01,0.700299
50,312800,4.075641,6.152414e+00,6.477357e-01,0.700299
55,344800,4.049445,6.189846e+00,6.744240e-01,0.700299
60,375600,3.997284,6.549905e+00,6.616291e-01,0.700299
65,406400,3.957620,6.346896e+00,7.011288e-01,0.700299
70,438400,3.911057,6.586925e+00,7.042814e-01,0.700299
75,469200,3.887828,6.605236e+00,7.045915e-01,0.700299
80,500000,3.850818,6.771873e+00,6.885600e-01,0.700299
85,532000,3.853327,6.597387e+00,7.322081e-01,0.700299
90,562800,3.807191,6.674726e+00,7.115600e-01,0.700299
95,594800,3.767157,7.064559e+00,7.119092e-01,0.700299
100,625600,3.742882,7.008080e+00,7.116150e-01,0.700299
