round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.000000
3,38400,4.585244,,,0.000000
6,75600,4.537418,,,0.000000
9,112800,4.442110,,,0.000000
12,150000,4.326428,,,0.000000
15,188400,4.192876,,,0.000000
18,225600,4.060218,,,0.000000
21,262800,3.954745,,,0.000000
24,300000,3.910257,,,0.000000
27,338400,3.813498,,,0.000000
30,375600,3.749289,,,0.000000
33,412800,3.690489,,,0.000000
36,450000,3.682269,,,0.000000
39,488400,3.589097,,,0.000000
42,525600,3.544484,,,0.000000
45,562800,3.511213,,,0.000000
48,600000,3.508253,,,0.000000
51,638400,3.433383,,,0.000000
54,675600,3.399357,,,0.000000
57,712800,3.368630,,,0.000000
60,750000,3.385086,,,0.000000
63,788400,3.300241,,,0.000000
66,825600,3.267173,,,0.000000
69,862800,3.237211,,,0.000000
72,900000,3.278698,,,0.000000
75,938400,3.171915,,,0.000000
78,975600,3.142451,,,0.000000
81,1012800,3.111223,,,0.000000
84,1050000,3.163457,,,0.000000
87,1088400,3.055829,,,0.000000
90,1125600,3.024364,,,0.000000
93,1162800,3.000256,,,0.000000
96,1200000,3.031834,,,0.000000
99,1238400,2.948352,,,0.000000
102,1275600,2.924325,,,0.000000
105,1312800,2.904328,,,0.000000
108,1350000,2.988063,,,0.000000
111,1388400,2.855287,,,0.000000
114,1425600,2.831676,,,0.000000
117,1462800,2.809852,,,0.000000
120,1500000,2.879255,,,0.000000
123,1538400,2.762741,,,0.000000
126,1575600,2.745419,,,0.000000
129,1612800,2.719534,,,0.000000
132,1650000,2.771271,,,0.000000
135,1688400,2.681374,,,0.000000
138,1725600,2.656926,,,0.000000
141,1762800,2.637339,,,0.000000
144,1800000,2.708129,,,0.000000
147,1838400,2.602512,,,0.000000
150,1875600,2.578276,,,0.000000
153,1912800,2.556867,,,0.000000
156,1950000,2.596271,,,0.000000
159,1988400,2.515701,,,0.000000
162,2025600,2.503018,,,0.000000
165,2062800,2.488803,,,0.000000
168,2100000,2.567536,,,0.000000
171,2138400,2.442090,,,0.000000
174,2175600,2.425178,,,0.000000
177,2212800,2.407695,,,0.000000
180,2250000,2.568193,,,0.000000
183,2288400,2.370036,,,0.000000
186,2325600,2.350562,,,0.000000
189,2362800,2.335234,,,0.000000
192,2400000,2.456238,,,0.000000
195,2438400,2.298433,,,0.000000
198,2475600,2.286616,,,0.000000
201,2512800,2.268958,,,0.000000
204,2550000,2.315851,,,0.000000
207,2588400,2.227158,,,0.000000
210,2625600,2.219561,,,0.000000
213,2662800,2.202714,,,0.000000
216,2700000,2.263165,,,0.000000
219,2738400,2.161330,,,0.000000
222,2775600,2.153811,,,0.000000
225,2812800,2.132820,,,0.000000
228,2850000,2.293553,,,0.000000
231,2888400,2.100956,,,0.000000
234,2925600,2.080966,,,0.000000
237,2962800,2.069080,,,0.000000
240,3000000,2.115582,,,0.000000
243,3038400,2.031130,,,0.000000
246,3075600,2.018915,,,0.000000
249,3112800,2.000781,,,0.000000
252,3150000,2.099608,,,0.000000
255,3188400,1.959673,,,0.000000
258,3225600,1.948749,,,0.000000
261,3262800,1.934258,,,0.000000
264,3300000,2.040594,,,0.000000
267,3338400,1.905007,,,0.000000
270,3375600,1.882022,,,0.000000
273,3412800,1.868152,,,0.000000
276,3450000,1.937997,,,0.000000
279,3488400,1.836304,,,0.000000
282,3525600,1.814118,,,0.000000
285,3562800,1.799304,,,0.000000
288,3600000,1.950576,,,0.000000
291,3638400,1.766602,,,0.000000
294,3675600,1.754510,,,0.000000
297,3712800,1.735663,,,0.000000
300,3750000,1.862405,,,0.000000
303,3788400,1.706768,,,0.000000
306,3825600,1.688342,,,0.000000
309,3862800,1.666429,,,0.000000
312,3900000,1.809831,,,0.000000
315,3938400,1.631161,,,0.000000
318,3975600,1.616634,,,0.000000
321,4012800,1.607035,,,0.000000
324,4050000,1.727607,,,0.000000
327,4088400,1.574185,,,0.000000
330,4125600,1.553191,,,0.000000
333,4162800,1.532604,,,0.000000
336,4200000,1.601779,,,0.000000
339,4238400,1.499009,,,0.000000
342,4275600,1.490923,,,0.000000
345,4312800,1.470386,,,0.000000
348,4350000,1.600136,,,0.000000
351,4388400,1.434961,,,0.000000
354,4425600,1.415290,,,0.000000
357,4462800,1.406368,,,0.000000
360,4500000,1.531252,,,0.000000
363,4538400,1.363407,,,0.000000
366,4575600,1.351635,,,0.000000
369,4612800,1.341542,,,0.000000
372,4650000,1.480700,,,0.000000
375,4688400,1.302909,,,0.000000
378,4725600,1.285487,,,0.000000
381,4762800,1.266954,,,0.000000
384,4800000,1.415257,,,0.000000
387,4838400,1.235677,,,0.000000
390,4875600,1.220622,,,0.000000
391,4888400,1.208487,,,0.000000
