round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,0.500221
7,44800,4.558419,,,0.500221
14,88400,4.473904,,,0.500221
21,132000,4.375726,,,0.500221
28,175600,4.256451,,,0.500221
35,219200,4.143044,,,0.500221
42,262800,4.062956,,,0.500221
49,306400,3.984850,,,0.500221
56,350000,3.923141,,,0.500221
63,394800,3.854263,,,0.500221
70,438400,3.804878,,,0.500221
77,482000,3.764503,,,0.500221
84,525600,3.721056,,,0.500221
91,569200,3.691358,,,0.500221
98,612800,3.656416,,,0.500221
105,656400,3.621185,,,0.500221
112,700000,3.581411,,,0.500221
119,744800,3.553503,,,0.500221
126,788400,3.524824,,,0.500221
133,832000,3.500425,,,0.500221
140,875600,3.457517,,,0.500221
147,919200,3.435483,,,0.500221
154,962800,3.410947,,,0.500221
161,1006400,3.395287,,,0.500221
168,1050000,3.388791,,,0.500221
175,1094800,3.351144,,,0.500221
182,1138400,3.322057,,,0.500221
189,1182000,3.297611,,,0.500221
196,1225600,3.269917,,,0.500221
203,1269200,3.244066,,,0.500221
210,1312800,3.218118,,,0.500221
217,1356400,3.214011,,,0.500221
224,1400000,3.195608,,,0.500221
231,1444800,3.171918,,,0.500221
238,1488400,3.127944,,,0.500221
245,1532000,3.112357,,,0.500221
252,1575600,3.087587,,,0.500221
259,1619200,3.081965,,,0.500221
266,1662800,3.043270,,,0.500221
273,1706400,3.028255,,,0.500221
280,1750000,3.034990,,,0.500221
287,1794800,2.982810,,,0.500221
294,1838400,2.976892,,,0.500221
301,1882000,2.949334,,,0.500221
308,1925600,2.923336,,,0.500221
315,1969200,2.928198,,,0.500221
322,2012800,2.892230,,,0.500221
329,2056400,2.866619,,,0.500221
336,2100000,2.852759,,,0.500221
343,2144800,2.826239,,,0.500221
350,2188400,2.804019,,,0.500221
357,2232000,2.802601,,,0.500221
364,2275600,2.790589,,,0.500221
371,2319200,2.771052,,,0.500221
378,2362800,2.749779,,,0.500221
385,2406400,2.727764,,,0.500221
392,2450000,2.756404,,,0.500221
399,2494800,2.698948,,,0.500221
406,2538400,2.667815,,,0.500221
413,2582000,2.659466,,,0.500221
420,2625600,2.637496,,,0.500221
427,2669200,2.625050,,,0.500221
434,2712800,2.617609,,,0.500221
441,2756400,2.589118,,,0.500221
448,2800000,2.597714,,,0.500221
455,2844800,2.553190,,,0.500221
462,2888400,2.545137,,,0.500221
469,2932000,2.517657,,,0.500221
476,2975600,2.506914,,,0.500221
483,3019200,2.493004,,,0.500221
490,3062800,2.494659,,,0.500221
497,3106400,2.481469,,,0.500221
504,3150000,2.466299,,,0.500221
511,3194800,2.436533,,,0.500221
518,3238400,2.422741,,,0.500221
525,3282000,2.402923,,,0.500221
532,3325600,2.390786,,,0.500221
539,3369200,2.377458,,,0.500221
546,3412800,2.363802,,,0.500221
553,3456400,2.359177,,,0.500221
560,3500000,2.346065,,,0.500221
567,3544800,2.321428,,,0.500221
574,3588400,2.311323,,,0.500221
581,3632000,2.302261,,,0.500221
588,3675600,2.277832,,,0.500221
595,3719200,2.264725,,,0.500221
602,3762800,2.260184,,,0.500221
609,3806400,2.236659,,,0.500221
616,3850000,2.271644,,,0.500221
623,3894800,2.210503,,,0.500221
630,3938400,2.199644,,,0.500221
637,3982000,2.179955,,,0.500221
644,4025600,2.159564,,,0.500221
651,4069200,2.149598,,,0.500221
658,4112800,2.146038,,,0.500221
665,4156400,2.146558,,,0.500221
672,4200000,2.132114,,,0.500221
679,4244800,2.101199,,,0.500221
686,4288400,2.085725,,,0.500221
693,4332000,2.089493,,,0.500221
700,4375600,2.048973,,,0.500221
707,4419200,2.051533,,,0.500221
714,4462800,2.039670,,,0.500221
721,4506400,2.036322,,,0.500221
728,4550000,2.053563,,,0.500221
735,4594800,1.989912,,,0.500221
742,4638400,1.980576,,,0.500221
749,4682000,1.958851,,,0.500221
756,4725600,1.944877,,,0.500221
763,4769200,1.944156,,,0.500221
770,4812800,1.917378,,,0.500221
777,4856400,1.918664,,,0.500221
781,4882000,1.897508,,,0.500221
