round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.500221
1,88400,4.552684,,,0.500221
2,175600,4.446049,,,0.500221
3,262800,4.326743,,,0.500221
4,350000,4.130300,,,0.500221
5,438400,4.003468,,,0.500221
6,525600,3.941136,,,0.500221
7,612800,3.865266,,,0.500221
8,700000,3.763697,,,0.500221
9,788400,3.654807,,,0.500221
10,875600,3.625176,,,0.500221
11,962800,3.567679,,,0.500221
12,1050000,3.485147,,,0.500221
13,1138400,3.428864,,,0.500221
14,1225600,3.380868,,,0.500221
15,1312800,3.334086,,,0.500221
16,1400000,3.280757,,,0.500221
17,1488400,3.193283,,,0.500221
18,1575600,3.161249,,,0.500221
19,1662800,3.121274,,,0.500221
20,1750000,3.051201,,,0.500221
21,1838400,2.997105,,,0.500221
22,1925600,2.947725,,,0.500221
23,2012800,2.947971,,,0.500221
24,2100000,2.904187,,,0.500221
25,2188400,2.817697,,,0.500221
26,2275600,2.805682,,,0.500221
27,2362800,2.780993,,,0.500221
28,2450000,2.724994,,,0.500221
29,2538400,2.656932,,,0.500221
30,2625600,2.667327,,,0.500221
31,2712800,2.647684,,,0.500221
32,2800000,2.598332,,,0.500221
33,2888400,2.545613,,,0.500221
34,2975600,2.523604,,,0.500221
35,3062800,2.499232,,,0.500221
36,3150000,2.492317,,,0.500221
37,3238400,2.431234,,,0.500221
38,3325600,2.401974,,,0.500221
39,3412800,2.380675,,,0.500221
40,3500000,2.360882,,,0.500221
41,3588400,2.293708,,,0.500221
42,3675600,2.270971,,,0.500221
43,3762800,2.280204,,,0.500221
44,3850000,2.238167,,,0.500221
45,3938400,2.197848,,,0.500221
46,4025600,2.180207,,,0.500221
47,4112800,2.151383,,,0.500221
48,4200000,2.129754,,,0.500221
49,4288400,2.073647,,,0.500221
50,4375600,2.072145,,,0.500221
51,4462800,2.032614,,,0.500221
52,4550000,2.010419,,,0.500221
53,4638400,1.962965,,,0.500221
54,4725600,1.963532,,,0.500221
55,4812800,1.934467,,,0.500221
56,4900000,1.919259,,,0.500221
