round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
1,25600,4.614962,,,1.000000
2,50000,4.602063,,,1.000000
3,75600,4.584112,,,1.000000
4,100000,4.566249,,,1.000000
5,125600,4.544441,,,1.000000
6,150000,4.527070,,,1.000000
7,175600,4.502848,,,1.000000
8,200000,4.475088,,,1.000000
9,225600,4.455735,,,1.000000
10,250000,4.429800,,,1.000000
11,275600,4.405880,,,1.000000
12,300000,4.385883,,,1.000000
13,325600,4.365638,,,1.000000
14,350000,4.337510,,,1.000000
15,375600,4.323369,,,1.000000
16,400000,4.306896,,,1.000000
17,425600,4.289612,,,1.000000
18,450000,4.271538,,,1.000000
19,475600,4.250762,,,1.000000
20,500000,4.238354,,,1.000000
21,525600,4.216436,,,1.000000
22,550000,4.201025,,,1.000000
23,575600,4.178173,,,1.000000
24,600000,4.170185,,,1.000000
25,625600,4.155832,,,1.000000
26,650000,4.141614,,,1.000000
27,675600,4.122088,,,1.000000
28,700000,4.113734,,,1.000000
29,725600,4.101476,,,1.000000
30,750000,4.095205,,,1.000000
31,775600,4.084285,,,1.000000
32,800000,4.079787,,,1.000000
33,825600,4.058643,,,1.000000
34,850000,4.053104,,,1.000000
35,875600,4.036446,,,1.000000
36,900000,4.032997,,,1.000000
37,925600,4.018524,,,1.000000
38,950000,4.017557,,,1.000000
39,975600,4.004009,,,1.000000
40,1000000,3.988101,,,1.000000
41,1025600,3.986078,,,1.000000
42,1050000,3.970056,,,1.000000
43,1075600,3.970425,,,1.000000
44,1100000,3.969612,,,1.000000
45,1125600,3.948788,,,1.000000
46,1150000,3.938606,,,1.000000
47,1175600,3.922541,,,1.000000
48,1200000,3.919115,,,1.000000
49,1225600,3.908076,,,1.000000
50,1250000,3.892650,,,1.000000
51,1275600,3.893608,,,1.000000
52,1300000,3.879530,,,1.000000
53,1325600,3.878574,,,1.000000
54,1350000,3.859690,,,1.000000
55,1375600,3.868132,,,1.000000
56,1400000,3.856283,,,1.000000
57,1425600,3.848808,,,1.000000
58,1450000,3.843912,,,1.000000
59,1475600,3.842740,,,1.000000
60,1500000,3.826214,,,1.000000
61,1525600,3.823008,,,1.000000
62,1550000,3.826199,,,1.000000
63,1575600,3.807562,,,1.000000
64,1600000,3.802427,,,1.000000
65,1625600,3.795096,,,1.000000
66,1650000,3.788705,,,1.000000
67,1675600,3.771249,,,1.000000
68,1700000,3.793727,,,1.000000
69,1725600,3.775210,,,1.000000
70,1750000,3.772521,,,1.000000
71,1775600,3.762107,,,1.000000
72,1800000,3.753714,,,1.000000
73,1825600,3.748883,,,1.000000
74,1850000,3.731337,,,1.000000
75,1875600,3.734575,,,1.000000
76,1900000,3.721209,,,1.000000
77,1925600,3.724578,,,1.000000
78,1950000,3.716258,,,1.000000
79,1975600,3.706135,,,1.000000
80,2000000,3.707613,,,1.000000
81,2025600,3.698067,,,1.000000
82,2050000,3.695431,,,1.000000
83,2075600,3.685225,,,1.000000
84,2100000,3.692717,,,1.000000
85,2125600,3.684052,,,1.000000
86,2150000,3.679266,,,1.000000
87,2175600,3.674505,,,1.000000
88,2200000,3.669354,,,1.000000
89,2225600,3.654925,,,1.000000
90,2250000,3.643870,,,1.000000
91,2275600,3.644539,,,1.000000
92,2300000,3.635953,,,1.000000
93,2325600,3.619906,,,1.000000
94,2350000,3.630994,,,1.000000
95,2375600,3.612256,,,1.000000
96,2400000,3.614628,,,1.000000
97,2425600,3.591065,,,1.000000
98,2450000,3.610715,,,1.000000
99,2475600,3.596364,,,1.000000
100,2500000,3.574514,,,1.000000
101,2525600,3.569054,,,1.000000
102,2550000,3.576343,,,1.000000
103,2575600,3.559640,,,1.000000
104,2600000,3.550852,,,1.000000
105,2625600,3.551035,,,1.000000
106,2650000,3.548515,,,1.000000
107,2675600,3.546237,,,1.000000
108,2700000,3.536224,,,1.000000
109,2725600,3.521703,,,1.000000
110,2750000,3.534679,,,1.000000
111,2775600,3.505545,,,1.000000
112,2800000,3.497005,,,1.000000
113,2825600,3.497665,,,1.000000
114,2850000,3.497919,,,1.000000
115,2875600,3.475642,,,1.000000
116,2900000,3.473352,,,1.000000
117,2925600,3.469838,,,1.000000
118,2950000,3.464859,,,1.000000
119,2975600,3.464596,,,1.000000
120,3000000,3.472042,,,1.000000
121,3025600,3.462222,,,1.000000
122,3050000,3.448223,,,1.000000
123,3075600,3.436706,,,1.000000
124,3100000,3.419696,,,1.000000
125,3125600,3.417307,,,1.000000
126,3150000,3.417171,,,1.000000
127,3175600,3.407491,,,1.000000
128,3200000,3.411200,,,1.000000
129,3225600,3.399767,,,1.000000
130,3250000,3.383936,,,1.000000
131,3275600,3.385804,,,1.000000
132,3300000,3.382232,,,1.000000
133,3325600,3.380243,,,1.000000
134,3350000,3.383962,,,1.000000
135,3375600,3.361638,,,1.000000
136,3400000,3.346048,,,1.000000
137,3425600,3.355063,,,1.000000
138,3450000,3.343186,,,1.000000
139,3475600,3.350480,,,1.000000
140,3500000,3.348343,,,1.000000
141,3525600,3.325024,,,1.000000
142,3550000,3.347623,,,1.000000
143,3575600,3.325911,,,1.000000
144,3600000,3.326362,,,1.000000
145,3625600,3.307887,,,1.000000
146,3650000,3.304246,,,1.000000
147,3675600,3.289203,,,1.000000
148,3700000,3.269248,,,1.000000
149,3725600,3.275484,,,1.000000
150,3750000,3.287247,,,1.000000
151,3775600,3.270020,,,1.000000
152,3800000,3.269378,,,1.000000
153,3825600,3.265000,,,1.000000
154,3850000,3.272876,,,1.000000
155,3875600,3.252186,,,1.000000
156,3900000,3.243411,,,1.000000
157,3925600,3.234161,,,1.000000
158,3950000,3.261771,,,1.000000
159,3975600,3.231902,,,1.000000
160,4000000,3.225297,,,1.000000
161,4025600,3.215494,,,1.000000
162,4050000,3.218683,,,1.000000
163,4075600,3.210579,,,1.000000
164,4100000,3.199043,,,1.000000
165,4125600,3.192963,,,1.000000
166,4150000,3.185653,,,1.000000
167,4175600,3.189935,,,1.000000
168,4200000,3.187042,,,1.000000
169,4225600,3.174767,,,1.000000
170,4250000,3.162537,,,1.000000
171,4275600,3.150549,,,1.000000
172,4300000,3.168996,,,1.000000
173,4325600,3.158935,,,1.000000
174,4350000,3.155988,,,1.000000
175,4375600,3.145125,,,1.000000
176,4400000,3.137754,,,1.000000
177,4425600,3.129418,,,1.000000
178,4450000,3.144914,,,1.000000
179,4475600,3.125165,,,1.000000
180,4500000,3.119468,,,1.000000
181,4525600,3.110327,,,1.000000
182,4550000,3.124420,,,1.000000
183,4575600,3.099003,,,1.000000
184,4600000,3.093978,,,1.000000
185,4625600,3.086573,,,1.000000
186,4650000,3.073455,,,1.000000
187,4675600,3.080591,,,1.000000
188,4700000,3.075597,,,1.000000
189,4725600,3.068739,,,1.000000
190,4750000,3.075575,,,1.000000
191,4775600,3.053772,,,1.000000
192,4800000,3.050167,,,1.000000
193,4825600,3.047907,,,1.000000
194,4850000,3.065707,,,1.000000
195,4875600,3.029803,,,1.000000
