round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
1,50000,4.608310,,,1.000000
2,100000,4.590162,,,1.000000
3,150000,4.559640,,,1.000000
4,200000,4.530779,,,1.000000
5,250000,4.496994,,,1.000000
6,300000,4.458935,,,1.000000
7,350000,4.425371,,,1.000000
8,400000,4.395996,,,1.000000
9,450000,4.356589,,,1.000000
10,500000,4.331601,,,1.000000
11,550000,4.302356,,,1.000000
12,600000,4.277569,,,1.000000
13,650000,4.260637,,,1.000000
14,700000,4.235713,,,1.000000
15,750000,4.220345,,,1.000000
16,800000,4.192241,,,1.000000
17,850000,4.177389,,,1.000000
18,900000,4.154344,,,1.000000
19,950000,4.129586,,,1.000000
20,1000000,4.131008,,,1.000000
21,1050000,4.106189,,,1.000000
22,1100000,4.091764,,,1.000000
23,1150000,4.081387,,,1.000000
24,1200000,4.056876,,,1.000000
25,1250000,4.039961,,,1.000000
26,1300000,4.020714,,,1.000000
27,1350000,4.005706,,,1.000000
28,1400000,4.006653,,,1.000000
29,1450000,3.989888,,,1.000000
30,1500000,3.980306,,,1.000000
31,1550000,3.962469,,,1.000000
32,1600000,3.957521,,,1.000000
33,1650000,3.934574,,,1.000000
34,1700000,3.928906,,,1.000000
35,1750000,3.914343,,,1.000000
36,1800000,3.884793,,,1.000000
37,1850000,3.892199,,,1.000000
38,1900000,3.862973,,,1.000000
39,1950000,3.850925,,,1.000000
40,2000000,3.845969,,,1.000000
41,2050000,3.835694,,,1.000000
42,2100000,3.822938,,,1.000000
43,2150000,3.822466,,,1.000000
44,2200000,3.803371,,,1.000000
45,2250000,3.794159,,,1.000000
46,2300000,3.786015,,,1.000000
47,2350000,3.770861,,,1.000000
48,2400000,3.742539,,,1.000000
49,2450000,3.751335,,,1.000000
50,2500000,3.743421,,,1.000000
51,2550000,3.742950,,,1.000000
52,2600000,3.706866,,,1.000000
53,2650000,3.732112,,,1.000000
54,2700000,3.681759,,,1.000000
55,2750000,3.654282,,,1.000000
56,2800000,3.650710,,,1.000000
57,2850000,3.648986,,,1.000000
58,2900000,3.632473,,,1.000000
59,2950000,3.635561,,,1.000000
60,3000000,3.634604,,,1.000000
61,3050000,3.600889,,,1.000000
62,3100000,3.584951,,,1.000000
63,3150000,3.570548,,,1.000000
64,3200000,3.555963,,,1.000000
65,3250000,3.527808,,,1.000000
66,3300000,3.533387,,,1.000000
67,3350000,3.541351,,,1.000000
68,3400000,3.524762,,,1.000000
69,3450000,3.506682,,,1.000000
70,3500000,3.499832,,,1.000000
71,3550000,3.480134,,,1.000000
72,3600000,3.463946,,,1.000000
73,3650000,3.467141,,,1.000000
74,3700000,3.438131,,,1.000000
75,3750000,3.437485,,,1.000000
76,3800000,3.440776,,,1.000000
77,3850000,3.431383,,,1.000000
78,3900000,3.405198,,,1.000000
79,3950000,3.395575,,,1.000000
80,4000000,3.387663,,,1.000000
81,4050000,3.378609,,,1.000000
82,4100000,3.404674,,,1.000000
83,4150000,3.354062,,,1.000000
84,4200000,3.334154,,,1.000000
85,4250000,3.318996,,,1.000000
86,4300000,3.316723,,,1.000000
87,4350000,3.308741,,,1.000000
88,4400000,3.303073,,,1.000000
89,4450000,3.276824,,,1.000000
90,4500000,3.277902,,,1.000000
91,4550000,3.273344,,,1.000000
92,4600000,3.246612,,,1.000000
93,4650000,3.251233,,,1.000000
94,4700000,3.262542,,,1.000000
95,4750000,3.236073,,,1.000000
96,4800000,3.237484,,,1.000000
97,4850000,3.207717,,,1.000000
98,4900000,3.208076,,,1.000000
