round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,1.000000
1,188400,4.599616,,,1.000000
2,375600,4.561186,,,1.000000
3,562800,4.506643,,,1.000000
4,750000,4.450366,,,1.000000
5,938400,4.389118,,,1.000000
6,1125600,4.331805,,,1.000000
7,1312800,4.285438,,,1.000000
8,1500000,4.218604,,,1.000000
9,1688400,4.157680,,,1.000000
10,1875600,4.109194,,,1.000000
11,2062800,4.059340,,,1.000000
12,2250000,4.011911,,,1.000000
13,2438400,3.951191,,,1.000000
14,2625600,3.899822,,,1.000000
15,2812800,3.842001,,,1.000000
16,3000000,3.783570,,,1.000000
17,3188400,3.735027,,,1.000000
18,3375600,3.696878,,,1.000000
19,3562800,3.664103,,,1.000000
20,3750000,3.590259,,,1.000000
21,3938400,3.559213,,,1.000000
22,4125600,3.494234,,,1.000000
23,4312800,3.480748,,,1.000000
24,4500000,3.415509,,,1.000000
25,4688400,3.343965,,,1.000000
26,4875600,3.348856,,,1.000000
