round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
1,50000,4.583467,,,0.500221
2,100000,4.518256,,,0.500221
3,150000,4.442792,,,0.500221
4,200000,4.337997,,,0.500221
5,250000,4.245029,,,0.500221
6,300000,4.146806,,,0.500221
7,350000,4.065396,,,0.500221
8,400000,3.972463,,,0.500221
9,450000,3.893755,,,0.500221
10,500000,3.871365,,,0.500221
11,550000,3.783317,,,0.500221
12,600000,3.729625,,,0.500221
13,650000,3.727205,,,0.500221
14,700000,3.657795,,,0.500221
15,750000,3.626663,,,0.500221
16,800000,3.567888,,,0.500221
17,850000,3.543508,,,0.500221
18,900000,3.484309,,,0.500221
19,950000,3.469692,,,0.500221
20,1000000,3.429792,,,0.500221
21,1050000,3.377901,,,0.500221
22,1100000,3.339110,,,0.500221
23,1150000,3.352813,,,0.500221
24,1200000,3.307710,,,0.500221
25,1250000,3.261104,,,0.500221
26,1300000,3.257478,,,0.500221
27,1350000,3.234273,,,0.500221
28,1400000,3.181141,,,0.500221
29,1450000,3.147080,,,0.500221
30,1500000,3.125715,,,0.500221
31,1550000,3.091276,,,0.500221
32,1600000,3.084288,,,0.500221
33,1650000,3.061725,,,0.500221
34,1700000,3.048939,,,0.500221
35,1750000,3.041305,,,0.500221
36,1800000,2.997511,,,0.500221
37,1850000,2.967983,,,0.500221
38,1900000,2.936703,,,0.500221
39,1950000,2.942601,,,0.500221
40,2000000,2.893733,,,0.500221
41,2050000,2.887637,,,0.500221
42,2100000,2.846419,,,0.500221
43,2150000,2.840830,,,0.500221
44,2200000,2.813579,,,0.500221
45,2250000,2.794900,,,0.500221
46,2300000,2.780878,,,0.500221
47,2350000,2.777095,,,0.500221
48,2400000,2.752746,,,0.500221
49,2450000,2.723436,,,0.500221
50,2500000,2.696955,,,0.500221
51,2550000,2.693051,,,0.500221
52,2600000,2.663722,,,0.500221
53,2650000,2.642828,,,0.500221
54,2700000,2.626831,,,0.500221
55,2750000,2.647106,,,0.500221
56,2800000,2.606557,,,0.500221
57,2850000,2.553333,,,0.500221
58,2900000,2.550126,,,0.500221
59,2950000,2.556100,,,0.500221
60,3000000,2.542045,,,0.500221
61,3050000,2.483545,,,0.500221
62,3100000,2.500534,,,0.500221
63,3150000,2.464515,,,0.500221
64,3200000,2.514373,,,0.500221
65,3250000,2.444325,,,0.500221
66,3300000,2.459369,,,0.500221
67,3350000,2.418240,,,0.500221
68,3400000,2.414080,,,0.500221
69,3450000,2.372234,,,0.500221
70,3500000,2.366802,,,0.500221
71,3550000,2.327601,,,0.500221
72,3600000,2.327331,,,0.500221
73,3650000,2.315967,,,0.500221
74,3700000,2.320507,,,0.500221
75,3750000,2.285202,,,0.500221
76,3800000,2.275804,,,0.500221
77,3850000,2.258535,,,0.500221
78,3900000,2.248015,,,0.500221
79,3950000,2.246491,,,0.500221
80,4000000,2.236500,,,0.500221
81,4050000,2.201750,,,0.500221
82,4100000,2.186752,,,0.500221
83,4150000,2.188340,,,0.500221
84,4200000,2.163773,,,0.500221
85,4250000,2.142678,,,0.500221
86,4300000,2.123882,,,0.500221
87,4350000,2.111117,,,0.500221
88,4400000,2.102162,,,0.500221
89,4450000,2.104096,,,0.500221
90,4500000,2.057035,,,0.500221
91,4550000,2.042447,,,0.500221
92,4600000,2.053209,,,0.500221
93,4650000,2.024412,,,0.500221
94,4700000,2.011911,,,0.500221
95,4750000,2.012069,,,0.500221
96,4800000,1.986412,,,0.500221
97,4850000,1.972128,,,0.500221
98,4900000,1.957895,,,0.500221
