round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.000000
1,50000,4.578884,,,0.000000
2,100000,4.504565,,,0.000000
3,150000,4.362630,,,0.000000
4,200000,4.214419,,,0.000000
5,250000,4.065604,,,0.000000
6,300000,3.964002,,,0.000000
7,350000,3.866886,,,0.000000
8,400000,3.800761,,,0.000000
9,450000,3.709427,,,0.000000
10,500000,3.649478,,,0.000000
11,550000,3.618013,,,0.000000
12,600000,3.549353,,,0.000000
13,650000,3.507414,,,0.000000
14,700000,3.458657,,,0.000000
15,750000,3.423275,,,0.000000
16,800000,3.377538,,,0.000000
17,850000,3.320972,,,0.000000
18,900000,3.277745,,,0.000000
19,950000,3.255614,,,0.000000
20,1000000,3.254763,,,0.000000
21,1050000,3.175794,,,0.000000
22,1100000,3.230721,,,0.000000
23,1150000,3.115346,,,0.000000
24,1200000,3.093770,,,0.000000
25,1250000,3.044373,,,0.000000
26,1300000,2.998994,,,0.000000
27,1350000,2.986653,,,0.000000
28,1400000,2.972701,,,0.000000
29,1450000,2.944208,,,0.000000
30,1500000,2.896391,,,0.000000
31,1550000,2.869457,,,0.000000
32,1600000,2.831747,,,0.000000
33,1650000,2.809985,,,0.000000
34,1700000,2.804821,,,0.000000
35,1750000,2.754141,,,0.000000
36,1800000,2.734236,,,0.000000
37,1850000,2.754545,,,0.000000
38,1900000,2.692576,,,0.000000
39,1950000,2.680363,,,0.000000
40,2000000,2.643504,,,0.000000
41,2050000,2.656911,,,0.000000
42,2100000,2.608482,,,0.000000
43,2150000,2.559929,,,0.000000
44,2200000,2.526295,,,0.000000
45,2250000,2.547479,,,0.000000
46,2300000,2.467677,,,0.000000
47,2350000,2.463187,,,0.000000
48,2400000,2.507384,,,0.000000
49,2450000,2.422736,,,0.000000
50,2500000,2.434519,,,0.000000
51,2550000,2.389747,,,0.000000
52,2600000,2.342612,,,0.000000
53,2650000,2.342294,,,0.000000
54,2700000,2.315518,,,0.000000
55,2750000,2.318127,,,0.000000
56,2800000,2.290977,,,0.000000
57,2850000,2.284521,,,0.000000
58,2900000,2.282417,,,0.000000
59,2950000,2.233264,,,0.000000
60,3000000,2.201462,,,0.000000
61,3050000,2.217131,,,0.000000
62,3100000,2.196683,,,0.000000
63,3150000,2.165680,,,0.000000
64,3200000,2.108873,,,0.000000
65,3250000,2.103340,,,0.000000
66,3300000,2.106437,,,0.000000
67,3350000,2.107538,,,0.000000
68,3400000,2.034463,,,0.000000
69,3450000,2.004303,,,0.000000
70,3500000,1.995200,,,0.000000
71,3550000,1.956776,,,0.000000
72,3600000,1.930771,,,0.000000
73,3650000,1.956620,,,0.000000
74,3700000,1.929089,,,0.000000
75,3750000,1.889568,,,0.000000
76,3800000,1.870417,,,0.000000
77,3850000,1.909888,,,0.000000
78,3900000,1.841217,,,0.000000
79,3950000,1.860319,,,0.000000
80,4000000,1.779782,,,0.000000
81,4050000,1.789509,,,0.000000
82,4100000,1.771146,,,0.000000
83,4150000,1.738387,,,0.000000
84,4200000,1.718144,,,0.000000
85,4250000,1.707066,,,0.000000
86,4300000,1.726328,,,0.000000
87,4350000,1.713902,,,0.000000
88,4400000,1.667234,,,0.000000
89,4450000,1.655692,,,0.000000
90,4500000,1.640364,,,0.000000
91,4550000,1.585613,,,0.000000
92,4600000,1.567346,,,0.000000
93,4650000,1.529353,,,0.000000
94,4700000,1.502704,,,0.000000
95,4750000,1.506709,,,0.000000
96,4800000,1.505114,,,0.000000
97,4850000,1.514437,,,0.000000
98,4900000,1.424106,,,0.000000
