round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
1,125600,4.551451,,,0.500221
2,250000,4.400282,,,0.500221
3,375600,4.164895,,,0.500221
4,500000,3.948227,,,0.500221
5,625600,3.825150,,,0.500221
6,750000,3.696871,,,0.500221
7,875600,3.587834,,,0.500221
8,1000000,3.454728,,,0.500221
9,1125600,3.383092,,,0.500221
10,1250000,3.288266,,,0.500221
11,1375600,3.204003,,,0.500221
12,1500000,3.158691,,,0.500221
13,1625600,3.093943,,,0.500221
14,1750000,3.025684,,,0.500221
15,1875600,2.956154,,,0.500221
16,2000000,2.885723,,,0.500221
17,2125600,2.820742,,,0.500221
18,2250000,2.771892,,,0.500221
19,2375600,2.698226,,,0.500221
20,2500000,2.660609,,,0.500221
21,2625600,2.601328,,,0.500221
22,2750000,2.554366,,,0.500221
23,2875600,2.501352,,,0.500221
24,3000000,2.486584,,,0.500221
25,3125600,2.425898,,,0.500221
26,3250000,2.408479,,,0.500221
27,3375600,2.338052,,,0.500221
28,3500000,2.305228,,,0.500221
29,3625600,2.250130,,,0.500221
30,3750000,2.235954,,,0.500221
31,3875600,2.173506,,,0.500221
32,4000000,2.152462,,,0.500221
33,4125600,2.086220,,,0.500221
34,4250000,2.080840,,,0.500221
35,4375600,2.022937,,,0.500221
36,4500000,2.010219,,,0.500221
37,4625600,1.963627,,,0.500221
38,4750000,1.963289,,,0.500221
39,4875600,1.864011,,,0.500221
