round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,1.000000
1,188400,4.589351,,,1.000000
2,375600,4.549071,,,1.000000
3,562800,4.495283,,,1.000000
4,750000,4.434946,,,1.000000
5,938400,4.379829,,,1.000000
6,1125600,4.336494,,,1.000000
7,1312800,4.279881,,,1.000000
8,1500000,4.226445,,,1.000000
9,1688400,4.162644,,,1.000000
10,1875600,4.120197,,,1.000000
11,2062800,4.071665,,,1.000000
12,2250000,4.003272,,,1.000000
13,2438400,3.951136,,,1.000000
14,2625600,3.923299,,,1.000000
15,2812800,3.875682,,,1.000000
16,3000000,3.798010,,,1.000000
17,3188400,3.765198,,,1.000000
18,3375600,3.718195,,,1.000000
19,3562800,3.692414,,,1.000000
20,3750000,3.636366,,,1.000000
21,3938400,3.566801,,,1.000000
22,4125600,3.531774,,,1.000000
23,4312800,3.510101,,,1.000000
24,4500000,3.434732,,,1.000000
25,4688400,3.367215,,,1.000000
26,4875600,3.355177,,,1.000000
