round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
7,44800,4.591102,,,1.000000
14,88400,4.539022,,,1.000000
21,132000,4.494841,,,1.000000
28,175600,4.425287,,,1.000000
35,219200,4.367853,,,1.000000
42,262800,4.320763,,,1.000000
49,306400,4.258241,,,1.000000
56,350000,4.200881,,,1.000000
63,394800,4.176813,,,1.000000
70,438400,4.115661,,,1.000000
77,482000,4.077175,,,1.000000
84,525600,4.040924,,,1.000000
91,569200,3.993246,,,1.000000
98,612800,3.967593,,,1.000000
105,656400,3.939436,,,1.000000
112,700000,3.917454,,,1.000000
119,744800,3.884580,,,1.000000
126,788400,3.844166,,,1.000000
133,832000,3.834054,,,1.000000
140,875600,3.817148,,,1.000000
147,919200,3.783034,,,1.000000
154,962800,3.776216,,,1.000000
161,1006400,3.753800,,,1.000000
168,1050000,3.732983,,,1.000000
175,1094800,3.710347,,,1.000000
182,1138400,3.697358,,,1.000000
189,1182000,3.693678,,,1.000000
196,1225600,3.642647,,,1.000000
203,1269200,3.639769,,,1.000000
210,1312800,3.616532,,,1.000000
217,1356400,3.597767,,,1.000000
224,1400000,3.589472,,,1.000000
231,1444800,3.570658,,,1.000000
238,1488400,3.550748,,,1.000000
245,1532000,3.551097,,,1.000000
252,1575600,3.529541,,,1.000000
259,1619200,3.515887,,,1.000000
266,1662800,3.490588,,,1.000000
273,1706400,3.472952,,,1.000000
280,1750000,3.455130,,,1.000000
287,1794800,3.431821,,,1.000000
294,1838400,3.430670,,,1.000000
301,1882000,3.427525,,,1.000000
308,1925600,3.412786,,,1.000000
315,1969200,3.372507,,,1.000000
322,2012800,3.374553,,,1.000000
329,2056400,3.351998,,,1.000000
336,2100000,3.348907,,,1.000000
343,2144800,3.354825,,,1.000000
350,2188400,3.314479,,,1.000000
357,2232000,3.324308,,,1.000000
364,2275600,3.285066,,,1.000000
371,2319200,3.280918,,,1.000000
378,2362800,3.255407,,,1.000000
385,2406400,3.251677,,,1.000000
392,2450000,3.244325,,,1.000000
399,2494800,3.211270,,,1.000000
406,2538400,3.197746,,,1.000000
413,2582000,3.194051,,,1.000000
420,2625600,3.186068,,,1.000000
427,2669200,3.169452,,,1.000000
434,2712800,3.148833,,,1.000000
441,2756400,3.141236,,,1.000000
448,2800000,3.141824,,,1.000000
455,2844800,3.110932,,,1.000000
462,2888400,3.109992,,,1.000000
469,2932000,3.081484,,,1.000000
476,2975600,3.076889,,,1.000000
483,3019200,3.056975,,,1.000000
490,3062800,3.050904,,,1.000000
497,3106400,3.041319,,,1.000000
504,3150000,3.042591,,,1.000000
511,3194800,3.009799,,,1.000000
518,3238400,3.013370,,,1.000000
525,3282000,2.988853,,,1.000000
532,3325600,2.992637,,,1.000000
539,3369200,2.970825,,,1.000000
546,3412800,2.957027,,,1.000000
553,3456400,2.937580,,,1.000000
560,3500000,2.964433,,,1.000000
567,3544800,2.921623,,,1.000000
574,3588400,2.904549,,,1.000000
581,3632000,2.906291,,,1.000000
588,3675600,2.892023,,,1.000000
595,3719200,2.868974,,,1.000000
602,3762800,2.858885,,,1.000000
609,3806400,2.865850,,,1.000000
616,3850000,2.853550,,,1.000000
623,3894800,2.835067,,,1.000000
630,3938400,2.818850,,,1.000000
637,3982000,2.821001,,,1.000000
644,4025600,2.794055,,,1.000000
651,4069200,2.794166,,,1.000000
658,4112800,2.787981,,,1.000000
665,4156400,2.765424,,,1.000000
672,4200000,2.758042,,,1.000000
679,4244800,2.754659,,,1.000000
686,4288400,2.733431,,,1.000000
693,4332000,2.723926,,,1.000000
700,4375600,2.696685,,,1.000000
707,4419200,2.711640,,,1.000000
714,4462800,2.689082,,,1.000000
721,4506400,2.700647,,,1.000000
728,4550000,2.672090,,,1.000000
735,4594800,2.650814,,,1.000000
742,4638400,2.633380,,,1.000000
749,4682000,2.634123,,,1.000000
756,4725600,2.644136,,,1.000000
763,4769200,2.633305,,,1.000000
770,4812800,2.617036,,,1.000000
777,4856400,2.602806,,,1.000000
781,4882000,2.594973,,,1.000000
