round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
39,49920,4.572135,,,0.500221
78,98640,4.463069,,,0.500221
117,147360,4.254530,,,0.500221
156,196080,4.051020,,,0.500221
195,244800,3.874599,,,0.500221
234,293520,3.753390,,,0.500221
273,342240,3.669845,,,0.500221
312,390960,3.619255,,,0.500221
351,439680,3.551053,,,0.500221
390,488400,3.458255,,,0.500221
429,537120,3.369266,,,0.500221
468,585840,3.343965,,,0.500221
507,634560,3.303632,,,0.500221
546,683280,3.309027,,,0.500221
585,732000,3.208046,,,0.500221
624,780720,3.132722,,,0.500221
663,829440,3.091843,,,0.500221
702,878160,3.042701,,,0.500221
741,926880,2.982694,,,0.500221
780,975600,3.065708,,,0.500221
819,1024320,2.920233,,,0.500221
858,1073040,2.883655,,,0.500221
897,1121760,2.875185,,,0.500221
936,1170480,2.843719,,,0.500221
975,1219200,2.759878,,,0.500221
1014,1267920,2.757109,,,0.500221
1053,1316640,2.739723,,,0.500221
1092,1365360,2.648474,,,0.500221
1131,1414080,2.670127,,,0.500221
1170,1462800,2.715945,,,0.500221
1209,1511520,2.537645,,,0.500221
1248,1560240,2.520068,,,0.500221
1287,1608960,2.545811,,,0.500221
1326,1657680,2.487829,,,0.500221
1365,1706400,2.437517,,,0.500221
1404,1755120,2.477659,,,0.500221
1443,1803840,2.468946,,,0.500221
1482,1852560,2.421973,,,0.500221
1521,1901280,2.496745,,,0.500221
1560,1950000,3.278949,,,0.500221
1599,1999920,2.298254,,,0.500221
1638,2048640,2.267720,,,0.500221
1677,2097360,2.195099,,,0.500221
1716,2146080,2.207087,,,0.500221
1755,2194800,2.145388,,,0.500221
1794,2243520,2.224550,,,0.500221
1833,2292240,2.081501,,,0.500221
1872,2340960,2.064530,,,0.500221
1911,2389680,2.078140,,,0.500221
1950,2438400,2.031111,,,0.500221
1989,2487120,2.062596,,,0.500221
2028,2535840,1.967950,,,0.500221
2067,2584560,1.926846,,,0.500221
2106,2633280,1.910292,,,0.500221
2145,2682000,1.986128,,,0.500221
2184,2730720,1.880149,,,0.500221
2223,2779440,1.921169,,,0.500221
2262,2828160,1.818798,,,0.500221
2301,2876880,1.840277,,,0.500221
2340,2925600,1.845833,,,0.500221
2379,2974320,1.710618,,,0.500221
2418,3023040,1.792676,,,0.500221
2457,3071760,1.719375,,,0.500221
2496,3120480,1.658436,,,0.500221
2535,3169200,1.699120,,,0.500221
2574,3217920,1.615758,,,0.500221
2613,3266640,1.589780,,,0.500221
2652,3315360,1.529892,,,0.500221
2691,3364080,1.496076,,,0.500221
2730,3412800,1.656377,,,0.500221
2769,3461520,1.481350,,,0.500221
2808,3510240,1.450167,,,0.500221
2847,3558960,1.425028,,,0.500221
2886,3607680,1.369125,,,0.500221
2925,3656400,1.384601,,,0.500221
2964,3705120,1.409996,,,0.500221
3003,3753840,1.476547,,,0.500221
3042,3802560,1.792238,,,0.500221
3081,3851280,3.251328,,,0.500221
3120,3900000,2.498436,,,0.500221
3159,3949920,1.231987,,,0.500221
3198,3998640,1.275206,,,0.500221
3237,4047360,1.140182,,,0.500221
3276,4096080,1.156528,,,0.500221
3315,4144800,1.191622,,,0.500221
3354,4193520,1.168049,,,0.500221
3393,4242240,1.068062,,,0.500221
3432,4290960,1.049051,,,0.500221
3471,4339680,1.071076,,,0.500221
3510,4388400,0.993611,,,0.500221
3549,4437120,0.977206,,,0.500221
3588,4485840,0.985951,,,0.500221
3627,4534560,1.022490,,,0.500221
3666,4583280,0.994488,,,0.500221
3705,4632000,0.950334,,,0.500221
3744,4680720,0.824766,,,0.500221
3783,4729440,0.898968,,,0.500221
3822,4778160,0.803280,,,0.500221
3861,4826880,0.765064,,,0.500221
3900,4875600,0.782545,,,0.500221
3906,4883280,0.725346,,,0.500221
