round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,1.000000
7,44800,4.573603,,,1.000000
14,88400,4.515729,,,1.000000
21,132000,4.447119,,,1.000000
28,175600,4.390821,,,1.000000
35,219200,4.346404,,,1.000000
42,262800,4.289710,,,1.000000
49,306400,4.237934,,,1.000000
56,350000,4.204798,,,1.000000
63,394800,4.160974,,,1.000000
70,438400,4.122418,,,1.000000
77,482000,4.087987,,,1.000000
84,525600,4.044211,,,1.000000
91,569200,4.021696,,,1.000000
98,612800,3.995249,,,1.000000
105,656400,3.950410,,,1.000000
112,700000,3.924911,,,1.000000
119,744800,3.901826,,,1.000000
126,788400,3.868446,,,1.000000
133,832000,3.864332,,,1.000000
140,875600,3.820891,,,1.000000
147,919200,3.790625,,,1.000000
154,962800,3.794797,,,1.000000
161,1006400,3.769319,,,1.000000
168,1050000,3.725666,,,1.000000
175,1094800,3.717539,,,1.000000
182,1138400,3.705584,,,1.000000
189,1182000,3.677180,,,1.000000
196,1225600,3.664460,,,1.000000
203,1269200,3.638314,,,1.000000
210,1312800,3.630822,,,1.000000
217,1356400,3.592113,,,1.000000
224,1400000,3.591488,,,1.000000
231,1444800,3.567802,,,1.000000
238,1488400,3.544114,,,1.000000
245,1532000,3.525563,,,1.000000
252,1575600,3.517364,,,1.000000
259,1619200,3.502449,,,1.000000
266,1662800,3.475151,,,1.000000
273,1706400,3.460368,,,1.000000
280,1750000,3.422209,,,1.000000
287,1794800,3.426085,,,1.000000
294,1838400,3.404163,,,1.000000
301,1882000,3.412175,,,1.000000
308,1925600,3.369205,,,1.000000
315,1969200,3.352640,,,1.000000
322,2012800,3.351952,,,1.000000
329,2056400,3.318926,,,1.000000
336,2100000,3.327427,,,1.000000
343,2144800,3.287582,,,1.000000
350,2188400,3.298885,,,1.000000
357,2232000,3.267537,,,1.000000
364,2275600,3.252171,,,1.000000
371,2319200,3.247737,,,1.000000
378,2362800,3.226677,,,1.000000
385,2406400,3.187901,,,1.000000
392,2450000,3.169076,,,1.000000
399,2494800,3.172841,,,1.000000
406,2538400,3.141661,,,1.000000
413,2582000,3.125934,,,1.000000
420,2625600,3.124536,,,1.000000
427,2669200,3.131389,,,1.000000
434,2712800,3.102240,,,1.000000
441,2756400,3.090038,,,1.000000
448,2800000,3.083042,,,1.000000
455,2844800,3.056306,,,1.000000
462,2888400,3.037936,,,1.000000
469,2932000,3.042464,,,1.000000
476,2975600,2.995545,,,1.000000
483,3019200,2.992941,,,1.000000
490,3062800,3.000656,,,1.000000
497,3106400,2.959505,,,1.000000
504,3150000,2.973037,,,1.000000
511,3194800,2.939606,,,1.000000
518,3238400,2.918185,,,1.000000
525,3282000,2.940588,,,1.000000
532,3325600,2.914711,,,1.000000
539,3369200,2.903839,,,1.000000
546,3412800,2.892942,,,1.000000
553,3456400,2.872496,,,1.000000
560,3500000,2.863090,,,1.000000
567,3544800,2.855774,,,1.000000
574,3588400,2.822248,,,1.000000
581,3632000,2.828976,,,1.000000
588,3675600,2.814172,,,1.000000
595,3719200,2.790678,,,1.000000
602,3762800,2.811479,,,1.000000
609,3806400,2.777140,,,1.000000
616,3850000,2.742576,,,1.000000
623,3894800,2.741033,,,1.000000
630,3938400,2.744710,,,1.000000
637,3982000,2.741911,,,1.000000
644,4025600,2.700140,,,1.000000
651,4069200,2.707582,,,1.000000
658,4112800,2.701795,,,1.000000
665,4156400,2.722515,,,1.000000
672,4200000,2.674841,,,1.000000
679,4244800,2.649963,,,1.000000
686,4288400,2.646692,,,1.000000
693,4332000,2.637940,,,1.000000
700,4375600,2.634242,,,1.000000
707,4419200,2.619111,,,1.000000
714,4462800,2.620536,,,1.000000
721,4506400,2.607680,,,1.000000
728,4550000,2.591212,,,1.000000
735,4594800,2.578694,,,1.000000
742,4638400,2.568163,,,1.000000
749,4682000,2.554274,,,1.000000
756,4725600,2.546713,,,1.000000
763,4769200,2.540478,,,1.000000
770,4812800,2.522829,,,1.000000
777,4856400,2.516190,,,1.000000
781,4882000,2.511037,,,1.000000
