round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,1.000000
1,125600,4.591850,,,1.000000
2,250000,4.553843,,,1.000000
3,375600,4.510748,,,1.000000
4,500000,4.461178,,,1.000000
5,625600,4.410601,,,1.000000
6,750000,4.361033,,,1.000000
7,875600,4.326344,,,1.000000
8,1000000,4.281309,,,1.000000
9,1125600,4.262024,,,1.000000
10,1250000,4.207676,,,1.000000
11,1375600,4.172438,,,1.000000
12,1500000,4.132913,,,1.000000
13,1625600,4.093387,,,1.000000
14,1750000,4.071586,,,1.000000
15,1875600,4.016265,,,1.000000
16,2000000,4.000442,,,1.000000
17,2125600,3.968253,,,1.000000
18,2250000,3.923474,,,1.000000
19,2375600,3.888406,,,1.000000
20,2500000,3.854239,,,1.000000
21,2625600,3.834492,,,1.000000
22,2750000,3.802342,,,1.000000
23,2875600,3.766705,,,1.000000
24,3000000,3.711847,,,1.000000
25,3125600,3.676948,,,1.000000
26,3250000,3.653171,,,1.000000
27,3375600,3.625601,,,1.000000
28,3500000,3.610258,,,1.000000
29,3625600,3.575060,,,1.000000
30,3750000,3.546743,,,1.000000
31,3875600,3.511612,,,1.000000
32,4000000,3.467057,,,1.000000
33,4125600,3.440426,,,1.000000
34,4250000,3.430946,,,1.000000
35,4375600,3.409188,,,1.000000
36,4500000,3.391620,,,1.000000
37,4625600,3.331615,,,1.000000
38,4750000,3.316105,,,1.000000
39,4875600,3.275285,,,1.000000
