round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.500221
3,38400,4.566537,,,0.500221
6,75600,4.488042,,,0.500221
9,112800,4.391741,,,0.500221
12,150000,4.310778,,,0.500221
15,188400,4.207978,,,0.500221
18,225600,4.139573,,,0.500221
21,262800,4.069470,,,0.500221
24,300000,4.033351,,,0.500221
27,338400,3.973971,,,0.500221
30,375600,3.933336,,,0.500221
33,412800,3.903645,,,0.500221
36,450000,3.854494,,,0.500221
39,488400,3.806634,,,0.500221
42,525600,3.775276,,,0.500221
45,562800,3.749862,,,0.500221
48,600000,3.715344,,,0.500221
51,638400,3.677139,,,0.500221
54,675600,3.639546,,,0.500221
57,712800,3.627617,,,0.500221
60,750000,3.626204,,,0.500221
63,788400,3.565003,,,0.500221
66,825600,3.541465,,,0.500221
69,862800,3.517504,,,0.500221
72,900000,3.497527,,,0.500221
75,938400,3.474751,,,0.500221
78,975600,3.438952,,,0.500221
81,1012800,3.419465,,,0.500221
84,1050000,3.413839,,,0.500221
87,1088400,3.366660,,,0.500221
90,1125600,3.344604,,,0.500221
93,1162800,3.333734,,,0.500221
96,1200000,3.312134,,,0.500221
99,1238400,3.282557,,,0.500221
102,1275600,3.255563,,,0.500221
105,1312800,3.242015,,,0.500221
108,1350000,3.215825,,,0.500221
111,1388400,3.183553,,,0.500221
114,1425600,3.177976,,,0.500221
117,1462800,3.147326,,,0.500221
120,1500000,3.135517,,,0.500221
123,1538400,3.103055,,,0.500221
126,1575600,3.081887,,,0.500221
129,1612800,3.062134,,,0.500221
132,1650000,3.060890,,,0.500221
135,1688400,3.020429,,,0.500221
138,1725600,3.009403,,,0.500221
141,1762800,3.001431,,,0.500221
144,1800000,2.989791,,,0.500221
147,1838400,2.951060,,,0.500221
150,1875600,2.918924,,,0.500221
153,1912800,2.917477,,,0.500221
156,1950000,2.962351,,,0.500221
159,1988400,2.882639,,,0.500221
162,2025600,2.860640,,,0.500221
165,2062800,2.846236,,,0.500221
168,2100000,2.840280,,,0.500221
171,2138400,2.805613,,,0.500221
174,2175600,2.793874,,,0.500221
177,2212800,2.777410,,,0.500221
180,2250000,2.763027,,,0.500221
183,2288400,2.742795,,,0.500221
186,2325600,2.732419,,,0.500221
189,2362800,2.717666,,,0.500221
192,2400000,2.721277,,,0.500221
195,2438400,2.680885,,,0.500221
198,2475600,2.670934,,,0.500221
201,2512800,2.667286,,,0.500221
204,2550000,2.656642,,,0.500221
207,2588400,2.625300,,,0.500221
210,2625600,2.627916,,,0.500221
213,2662800,2.600557,,,0.500221
216,2700000,2.596088,,,0.500221
219,2738400,2.571317,,,0.500221
222,2775600,2.561668,,,0.500221
225,2812800,2.546530,,,0.500221
228,2850000,2.572504,,,0.500221
231,2888400,2.519006,,,0.500221
234,2925600,2.500527,,,0.500221
237,2962800,2.492445,,,0.500221
240,3000000,2.498895,,,0.500221
243,3038400,2.467094,,,0.500221
246,3075600,2.451220,,,0.500221
249,3112800,2.441221,,,0.500221
252,3150000,2.449259,,,0.500221
255,3188400,2.418958,,,0.500221
258,3225600,2.402126,,,0.500221
261,3262800,2.391288,,,0.500221
264,3300000,2.388289,,,0.500221
267,3338400,2.382880,,,0.500221
270,3375600,2.359071,,,0.500221
273,3412800,2.342671,,,0.500221
276,3450000,2.354016,,,0.500221
279,3488400,2.319702,,,0.500221
282,3525600,2.308949,,,0.500221
285,3562800,2.300176,,,0.500221
288,3600000,2.308290,,,0.500221
291,3638400,2.265801,,,0.500221
294,3675600,2.253978,,,0.500221
297,3712800,2.247616,,,0.500221
300,3750000,2.254045,,,0.500221
303,3788400,2.218235,,,0.500221
306,3825600,2.211573,,,0.500221
309,3862800,2.202985,,,0.500221
312,3900000,2.211619,,,0.500221
315,3938400,2.177792,,,0.500221
318,3975600,2.177682,,,0.500221
321,4012800,2.157321,,,0.500221
324,4050000,2.169750,,,0.500221
327,4088400,2.131847,,,0.500221
330,4125600,2.132709,,,0.500221
333,4162800,2.106480,,,0.500221
336,4200000,2.124778,,,0.500221
339,4238400,2.078024,,,0.500221
342,4275600,2.069389,,,0.500221
345,4312800,2.058345,,,0.500221
348,4350000,2.085095,,,0.500221
351,4388400,2.033845,,,0.500221
354,4425600,2.024732,,,0.500221
357,4462800,2.016183,,,0.500221
360,4500000,2.018932,,,0.500221
363,4538400,1.987334,,,0.500221
366,4575600,1.977480,,,0.500221
369,4612800,1.965916,,,0.500221
372,4650000,1.982529,,,0.500221
375,4688400,1.941720,,,0.500221
378,4725600,1.934812,,,0.500221
381,4762800,1.926233,,,0.500221
384,4800000,1.927006,,,0.500221
387,4838400,1.886526,,,0.500221
390,4875600,1.884738,,,0.500221
391,4888400,1.886554,,,0.500221
