round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
1,88400,4.602380,,,1.000000
2,175600,4.575461,,,1.000000
3,262800,4.536923,,,1.000000
4,350000,4.494118,,,1.000000
5,438400,4.448027,,,1.000000
6,525600,4.413092,,,1.000000
7,612800,4.370659,,,1.000000
8,700000,4.333083,,,1.000000
9,788400,4.299041,,,1.000000
10,875600,4.275537,,,1.000000
11,962800,4.247742,,,1.000000
12,1050000,4.215122,,,1.000000
13,1138400,4.185559,,,1.000000
14,1225600,4.181181,,,1.000000
15,1312800,4.161201,,,1.000000
16,1400000,4.114930,,,1.000000
17,1488400,4.089793,,,1.000000
18,1575600,4.077920,,,1.000000
19,1662800,4.054563,,,1.000000
20,1750000,4.031648,,,1.000000
21,1838400,3.990053,,,1.000000
22,1925600,3.996140,,,1.000000
23,2012800,3.966651,,,1.000000
24,2100000,3.920370,,,1.000000
25,2188400,3.892843,,,1.000000
26,2275600,3.893786,,,1.000000
27,2362800,3.870885,,,1.000000
28,2450000,3.836300,,,1.000000
29,2538400,3.812819,,,1.000000
30,2625600,3.805655,,,1.000000
31,2712800,3.792881,,,1.000000
32,2800000,3.765864,,,1.000000
33,2888400,3.714468,,,1.000000
34,2975600,3.711733,,,1.000000
35,3062800,3.682392,,,1.000000
36,3150000,3.648590,,,1.000000
37,3238400,3.630164,,,1.000000
38,3325600,3.617553,,,1.000000
39,3412800,3.628042,,,1.000000
40,3500000,3.578014,,,1.000000
41,3588400,3.559792,,,1.000000
42,3675600,3.559257,,,1.000000
43,3762800,3.531592,,,1.000000
44,3850000,3.488258,,,1.000000
45,3938400,3.509078,,,1.000000
46,4025600,3.476382,,,1.000000
47,4112800,3.480078,,,1.000000
48,4200000,3.428641,,,1.000000
49,4288400,3.415603,,,1.000000
50,4375600,3.439274,,,1.000000
51,4462800,3.413797,,,1.000000
52,4550000,3.347308,,,1.000000
53,4638400,3.340584,,,1.000000
54,4725600,3.352111,,,1.000000
55,4812800,3.314746,,,1.000000
56,4900000,3.298580,,,1.000000
