round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
7,44800,4.554286,,,0.500221
14,88400,4.464583,,,0.500221
21,132000,4.364415,,,0.500221
28,175600,4.257232,,,0.500221
35,219200,4.146969,,,0.500221
42,262800,4.071207,,,0.500221
49,306400,3.996947,,,0.500221
56,350000,3.950145,,,0.500221
63,394800,3.870278,,,0.500221
70,438400,3.813644,,,0.500221
77,482000,3.769744,,,0.500221
84,525600,3.714874,,,0.500221
91,569200,3.675318,,,0.500221
98,612800,3.634797,,,0.500221
105,656400,3.596818,,,0.500221
112,700000,3.560010,,,0.500221
119,744800,3.536067,,,0.500221
126,788400,3.487702,,,0.500221
133,832000,3.453623,,,0.500221
140,875600,3.426014,,,0.500221
147,919200,3.391579,,,0.500221
154,962800,3.364162,,,0.500221
161,1006400,3.350313,,,0.500221
168,1050000,3.322554,,,0.500221
175,1094800,3.263268,,,0.500221
182,1138400,3.259850,,,0.500221
189,1182000,3.222580,,,0.500221
196,1225600,3.212303,,,0.500221
203,1269200,3.178197,,,0.500221
210,1312800,3.145334,,,0.500221
217,1356400,3.133738,,,0.500221
224,1400000,3.119884,,,0.500221
231,1444800,3.076439,,,0.500221
238,1488400,3.052116,,,0.500221
245,1532000,3.021821,,,0.500221
252,1575600,2.999018,,,0.500221
259,1619200,2.974636,,,0.500221
266,1662800,2.964745,,,0.500221
273,1706400,2.946840,,,0.500221
280,1750000,2.942423,,,0.500221
287,1794800,2.898809,,,0.500221
294,1838400,2.877786,,,0.500221
301,1882000,2.860287,,,0.500221
308,1925600,2.835491,,,0.500221
315,1969200,2.827852,,,0.500221
322,2012800,2.808768,,,0.500221
329,2056400,2.796313,,,0.500221
336,2100000,2.779940,,,0.500221
343,2144800,2.747480,,,0.500221
350,2188400,2.734885,,,0.500221
357,2232000,2.712151,,,0.500221
364,2275600,2.690941,,,0.500221
371,2319200,2.676812,,,0.500221
378,2362800,2.664909,,,0.500221
385,2406400,2.653856,,,0.500221
392,2450000,2.648274,,,0.500221
399,2494800,2.599816,,,0.500221
406,2538400,2.597855,,,0.500221
413,2582000,2.565001,,,0.500221
420,2625600,2.553915,,,0.500221
427,2669200,2.541622,,,0.500221
434,2712800,2.523725,,,0.500221
441,2756400,2.509162,,,0.500221
448,2800000,2.528072,,,0.500221
455,2844800,2.485670,,,0.500221
462,2888400,2.467876,,,0.500221
469,2932000,2.458787,,,0.500221
476,2975600,2.429196,,,0.500221
483,3019200,2.420358,,,0.500221
490,3062800,2.408798,,,0.500221
497,3106400,2.397121,,,0.500221
504,3150000,2.413176,,,0.500221
511,3194800,2.368547,,,0.500221
518,3238400,2.336459,,,0.500221
525,3282000,2.316492,,,0.500221
532,3325600,2.313923,,,0.500221
539,3369200,2.295872,,,0.500221
546,3412800,2.294668,,,0.500221
553,3456400,2.284058,,,0.500221
560,3500000,2.281198,,,0.500221
567,3544800,2.247006,,,0.500221
574,3588400,2.232205,,,0.500221
581,3632000,2.215710,,,0.500221
588,3675600,2.195588,,,0.500221
595,3719200,2.183655,,,0.500221
602,3762800,2.167783,,,0.500221
609,3806400,2.173897,,,0.500221
616,3850000,2.144705,,,0.500221
623,3894800,2.122381,,,0.500221
630,3938400,2.100828,,,0.500221
637,3982000,2.102310,,,0.500221
644,4025600,2.085967,,,0.500221
651,4069200,2.056023,,,0.500221
658,4112800,2.052018,,,0.500221
665,4156400,2.039337,,,0.500221
672,4200000,2.112887,,,0.500221
679,4244800,2.006119,,,0.500221
686,4288400,1.998865,,,0.500221
693,4332000,1.986807,,,0.500221
700,4375600,1.965277,,,0.500221
707,4419200,1.948298,,,0.500221
714,4462800,1.935584,,,0.500221
721,4506400,1.934674,,,0.500221
728,4550000,1.930859,,,0.500221
735,4594800,1.899546,,,0.500221
742,4638400,1.876028,,,0.500221
749,4682000,1.871390,,,0.500221
756,4725600,1.849553,,,0.500221
763,4769200,1.843095,,,0.500221
770,4812800,1.828607,,,0.500221
777,4856400,1.814882,,,0.500221
781,4882000,1.801924,,,0.500221
