round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
1,188400,4.517515,,,0.500221
2,375600,4.298164,,,0.500221
3,562800,4.007143,,,0.500221
4,750000,3.721047,,,0.500221
5,938400,3.558941,,,0.500221
6,1125600,3.419952,,,0.500221
7,1312800,3.284075,,,0.500221
8,1500000,3.173330,,,0.500221
9,1688400,3.025888,,,0.500221
10,1875600,2.933265,,,0.500221
11,2062800,2.835120,,,0.500221
12,2250000,2.751421,,,0.500221
13,2438400,2.663048,,,0.500221
14,2625600,2.593222,,,0.500221
15,2812800,2.520191,,,0.500221
16,3000000,2.465905,,,0.500221
17,3188400,2.383008,,,0.500221
18,3375600,2.341514,,,0.500221
19,3562800,2.283113,,,0.500221
20,3750000,2.221997,,,0.500221
21,3938400,2.143328,,,0.500221
22,4125600,2.105229,,,0.500221
23,4312800,2.078754,,,0.500221
24,4500000,2.018513,,,0.500221
25,4688400,1.952938,,,0.500221
26,4875600,1.916887,,,0.500221
