round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.000000
1,125600,4.406109,,,0.000000
2,250000,4.022866,,,0.000000
3,375600,3.847913,,,0.000000
4,500000,3.708378,,,0.000000
5,625600,3.578492,,,0.000000
6,750000,3.484234,,,0.000000
7,875600,3.366190,,,0.000000
8,1000000,3.319188,,,0.000000
9,1125600,3.237677,,,0.000000
10,1250000,3.135235,,,0.000000
11,1375600,3.006023,,,0.000000
12,1500000,2.986299,,,0.000000
13,1625600,2.866685,,,0.000000
14,1750000,2.829858,,,0.000000
15,1875600,2.717503,,,0.000000
16,2000000,2.689714,,,0.000000
17,2125600,2.566214,,,0.000000
18,2250000,2.556745,,,0.000000
19,2375600,2.439892,,,0.000000
20,2500000,2.432427,,,0.000000
21,2625600,2.324798,,,0.000000
22,2750000,2.330477,,,0.000000
23,2875600,2.203288,,,0.000000
24,3000000,2.180940,,,0.000000
25,3125600,2.123001,,,0.000000
26,3250000,2.115247,,,0.000000
27,3375600,2.005981,,,0.000000
28,3500000,1.968582,,,0.000000
29,3625600,1.895779,,,0.000000
30,3750000,1.844348,,,0.000000
31,3875600,1.778785,,,0.000000
32,4000000,1.728854,,,0.000000
33,4125600,1.679796,,,0.000000
34,4250000,1.652534,,,0.000000
35,4375600,1.576363,,,0.000000
36,4500000,1.599293,,,0.000000
37,4625600,1.440560,,,0.000000
38,4750000,1.495981,,,0.000000
39,4875600,1.379180,,,0.000000
