round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.000000
7,44800,4.573232,,,0.000000
14,88400,4.484422,,,0.000000
21,132000,4.291563,,,0.000000
28,175600,4.080045,,,0.000000
35,219200,3.955212,,,0.000000
42,262800,3.876099,,,0.000000
49,306400,3.812331,,,0.000000
56,350000,3.792484,,,0.000000
63,394800,3.692837,,,0.000000
70,438400,3.647405,,,0.000000
77,482000,3.597707,,,0.000000
84,525600,3.551533,,,0.000000
91,569200,3.509873,,,0.000000
98,612800,3.468467,,,0.000000
105,656400,3.426152,,,0.000000
112,700000,3.470882,,,0.000000
119,744800,3.336530,,,0.000000
126,788400,3.297128,,,0.000000
133,832000,3.259720,,,0.000000
140,875600,3.223768,,,0.000000
147,919200,3.185938,,,0.000000
154,962800,3.153287,,,0.000000
161,1006400,3.124527,,,0.000000
168,1050000,3.144570,,,0.000000
175,1094800,3.051460,,,0.000000
182,1138400,3.020681,,,0.000000
189,1182000,2.991861,,,0.000000
196,1225600,2.961015,,,0.000000
203,1269200,2.930548,,,0.000000
210,1312800,2.905262,,,0.000000
217,1356400,2.878073,,,0.000000
224,1400000,2.919574,,,0.000000
231,1444800,2.810301,,,0.000000
238,1488400,2.783289,,,0.000000
245,1532000,2.758209,,,0.000000
252,1575600,2.728447,,,0.000000
259,1619200,2.702786,,,0.000000
266,1662800,2.679459,,,0.000000
273,1706400,2.657262,,,0.000000
280,1750000,2.736508,,,0.000000
287,1794800,2.591953,,,0.000000
294,1838400,2.572081,,,0.000000
301,1882000,2.539763,,,0.000000
308,1925600,2.516022,,,0.000000
315,1969200,2.489060,,,0.000000
322,2012800,2.468441,,,0.000000
329,2056400,2.450894,,,0.000000
336,2100000,2.528014,,,0.000000
343,2144800,2.398369,,,0.000000
350,2188400,2.370535,,,0.000000
357,2232000,2.354061,,,0.000000
364,2275600,2.327068,,,0.000000
371,2319200,2.309788,,,0.000000
378,2362800,2.290929,,,0.000000
385,2406400,2.281044,,,0.000000
392,2450000,2.415198,,,0.000000
399,2494800,2.223349,,,0.000000
406,2538400,2.204001,,,0.000000
413,2582000,2.179251,,,0.000000
420,2625600,2.167234,,,0.000000
427,2669200,2.138006,,,0.000000
434,2712800,2.126420,,,0.000000
441,2756400,2.107883,,,0.000000
448,2800000,2.203397,,,0.000000
455,2844800,2.054952,,,0.000000
462,2888400,2.037221,,,0.000000
469,2932000,2.018003,,,0.000000
476,2975600,2.001828,,,0.000000
483,3019200,1.978695,,,0.000000
490,3062800,1.966741,,,0.000000
497,3106400,1.948987,,,0.000000
504,3150000,2.051160,,,0.000000
511,3194800,1.888888,,,0.000000
518,3238400,1.869975,,,0.000000
525,3282000,1.857546,,,0.000000
532,3325600,1.842889,,,0.000000
539,3369200,1.813434,,,0.000000
546,3412800,1.790220,,,0.000000
553,3456400,1.783813,,,0.000000
560,3500000,1.893743,,,0.000000
567,3544800,1.726248,,,0.000000
574,3588400,1.711005,,,0.000000
581,3632000,1.691542,,,0.000000
588,3675600,1.674141,,,0.000000
595,3719200,1.650127,,,0.000000
602,3762800,1.627277,,,0.000000
609,3806400,1.614418,,,0.000000
616,3850000,1.721524,,,0.000000
623,3894800,1.560849,,,0.000000
630,3938400,1.537020,,,0.000000
637,3982000,1.524073,,,0.000000
644,4025600,1.500452,,,0.000000
651,4069200,1.483237,,,0.000000
658,4112800,1.459939,,,0.000000
665,4156400,1.455696,,,0.000000
672,4200000,1.586265,,,0.000000
679,4244800,1.384115,,,0.000000
686,4288400,1.370606,,,0.000000
693,4332000,1.350400,,,0.000000
700,4375600,1.334955,,,0.000000
707,4419200,1.304179,,,0.000000
714,4462800,1.291087,,,0.000000
721,4506400,1.264535,,,0.000000
728,4550000,1.426492,,,0.000000
735,4594800,1.235334,,,0.000000
742,4638400,1.198472,,,0.000000
749,4682000,1.180805,,,0.000000
756,4725600,1.161575,,,0.000000
763,4769200,1.151118,,,0.000000
770,4812800,1.115725,,,0.000000
777,4856400,1.111535,,,0.000000
781,4882000,1.081254,,,0.000000
