round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,1.000000
1,88400,4.598834,,,1.000000
2,175600,4.565477,,,1.000000
3,262800,4.526257,,,1.000000
4,350000,4.484536,,,1.000000
5,438400,4.441996,,,1.000000
6,525600,4.413950,,,1.000000
7,612800,4.370192,,,1.000000
8,700000,4.338156,,,1.000000
9,788400,4.304197,,,1.000000
10,875600,4.273107,,,1.000000
11,962800,4.242036,,,1.000000
12,1050000,4.209260,,,1.000000
13,1138400,4.174676,,,1.000000
14,1225600,4.165678,,,1.000000
15,1312800,4.134418,,,1.000000
16,1400000,4.095080,,,1.000000
17,1488400,4.066383,,,1.000000
18,1575600,4.053524,,,1.000000
19,1662800,4.029879,,,1.000000
20,1750000,4.001723,,,1.000000
21,1838400,3.968981,,,1.000000
22,1925600,3.981531,,,1.000000
23,2012800,3.957868,,,1.000000
24,2100000,3.900962,,,1.000000
25,2188400,3.871480,,,1.000000
26,2275600,3.865942,,,1.000000
27,2362800,3.842262,,,1.000000
28,2450000,3.809366,,,1.000000
29,2538400,3.784298,,,1.000000
30,2625600,3.760522,,,1.000000
31,2712800,3.757682,,,1.000000
32,2800000,3.718421,,,1.000000
33,2888400,3.694678,,,1.000000
34,2975600,3.693517,,,1.000000
35,3062800,3.660169,,,1.000000
36,3150000,3.645416,,,1.000000
37,3238400,3.584703,,,1.000000
38,3325600,3.581975,,,1.000000
39,3412800,3.579897,,,1.000000
40,3500000,3.563909,,,1.000000
41,3588400,3.522100,,,1.000000
42,3675600,3.526921,,,1.000000
43,3762800,3.508180,,,1.000000
44,3850000,3.468468,,,1.000000
45,3938400,3.444158,,,1.000000
46,4025600,3.473977,,,1.000000
47,4112800,3.433545,,,1.000000
48,4200000,3.384134,,,1.000000
49,4288400,3.378905,,,1.000000
50,4375600,3.357252,,,1.000000
51,4462800,3.348023,,,1.000000
52,4550000,3.334208,,,1.000000
53,4638400,3.295935,,,1.000000
54,4725600,3.293029,,,1.000000
55,4812800,3.280664,,,1.000000
56,4900000,3.251744,,,1.000000
