round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
1,188400,4.596760,,,1.000000
2,375600,4.557531,,,1.000000
3,562800,4.506112,,,1.000000
4,750000,4.452903,,,1.000000
5,938400,4.405945,,,1.000000
6,1125600,4.356536,,,1.000000
7,1312800,4.301275,,,1.000000
8,1500000,4.259229,,,1.000000
9,1688400,4.211626,,,1.000000
10,1875600,4.142341,,,1.000000
11,2062800,4.106873,,,1.000000
12,2250000,4.037539,,,1.000000
13,2438400,3.988029,,,1.000000
14,2625600,3.948123,,,1.000000
15,2812800,3.897212,,,1.000000
16,3000000,3.853194,,,1.000000
17,3188400,3.784561,,,1.000000
18,3375600,3.742666,,,1.000000
19,3562800,3.719947,,,1.000000
20,3750000,3.644043,,,1.000000
21,3938400,3.605539,,,1.000000
22,4125600,3.608710,,,1.000000
23,4312800,3.555515,,,1.000000
24,4500000,3.492679,,,1.000000
25,4688400,3.440158,,,1.000000
26,4875600,3.414945,,,1.000000
