round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,1.000000
39,49920,4.571627,,,1.000000
78,98640,4.461479,,,1.000000
117,147360,4.248348,,,1.000000
156,196080,4.069981,,,1.000000
195,244800,3.875387,,,1.000000
234,293520,3.771226,,,1.000000
273,342240,3.644184,,,1.000000
312,390960,3.562750,,,1.000000
351,439680,3.508230,,,1.000000
390,488400,3.452310,,,1.000000
429,537120,3.406656,,,1.000000
468,585840,3.330070,,,1.000000
507,634560,3.296916,,,1.000000
546,683280,3.260253,,,1.000000
585,732000,3.249337,,,1.000000
624,780720,3.172596,,,1.000000
663,829440,3.125002,,,1.000000
702,878160,3.046889,,,1.000000
741,926880,3.024964,,,1.000000
780,975600,2.985688,,,1.000000
819,1024320,2.989549,,,1.000000
858,1073040,2.849271,,,1.000000
897,1121760,2.870677,,,1.000000
936,1170480,2.837447,,,1.000000
975,1219200,2.894232,,,1.000000
1014,1267920,2.765162,,,1.000000
1053,1316640,2.697289,,,1.000000
1092,1365360,2.670268,,,1.000000
1131,1414080,2.619608,,,1.000000
1170,1462800,2.589568,,,1.000000
1209,1511520,2.567267,,,1.000000
1248,1560240,2.536038,,,1.000000
1287,1608960,2.490913,,,1.000000
1326,1657680,2.442089,,,1.000000
1365,1706400,2.449776,,,1.000000
1404,1755120,2.407852,,,1.000000
1443,1803840,2.556289,,,1.000000
1482,1852560,2.425092,,,1.000000
1521,1901280,2.589891,,,1.000000
1560,1950000,3.015960,,,1.000000
1599,1999920,2.225058,,,1.000000
1638,2048640,2.283877,,,1.000000
1677,2097360,2.194875,,,1.000000
1716,2146080,2.187091,,,1.000000
1755,2194800,2.139784,,,1.000000
1794,2243520,2.107617,,,1.000000
1833,2292240,2.097735,,,1.000000
1872,2340960,2.124244,,,1.000000
1911,2389680,2.077327,,,1.000000
1950,2438400,2.069064,,,1.000000
1989,2487120,1.998704,,,1.000000
2028,2535840,1.998579,,,1.000000
2067,2584560,1.944553,,,1.000000
2106,2633280,1.916224,,,1.000000
2145,2682000,1.965366,,,1.000000
2184,2730720,1.898306,,,1.000000
2223,2779440,1.873964,,,1.000000
2262,2828160,1.828177,,,1.000000
2301,2876880,1.756166,,,1.000000
2340,2925600,1.806474,,,1.000000
2379,2974320,1.754467,,,1.000000
2418,3023040,1.770230,,,1.000000
2457,3071760,1.708401,,,1.000000
2496,3120480,1.764392,,,1.000000
2535,3169200,1.650606,,,1.000000
2574,3217920,1.655087,,,1.000000
2613,3266640,1.591030,,,1.000000
2652,3315360,1.514570,,,1.000000
2691,3364080,1.544905,,,1.000000
2730,3412800,1.479479,,,1.000000
2769,3461520,1.421580,,,1.000000
2808,3510240,1.415990,,,1.000000
2847,3558960,1.427309,,,1.000000
2886,3607680,1.384539,,,1.000000
2925,3656400,1.388038,,,1.000000
2964,3705120,1.821999,,,1.000000
3003,3753840,2.063755,,,1.000000
3042,3802560,1.442989,,,1.000000
3081,3851280,2.123563,,,1.000000
3120,3900000,1.976382,,,1.000000
3159,3949920,1.195676,,,1.000000
3198,3998640,1.209262,,,1.000000
3237,4047360,1.154911,,,1.000000
3276,4096080,1.124619,,,1.000000
3315,4144800,1.080405,,,1.000000
3354,4193520,1.081092,,,1.000000
3393,4242240,1.083827,,,1.000000
3432,4290960,1.144183,,,1.000000
3471,4339680,1.048040,,,1.000000
3510,4388400,0.961198,,,1.000000
3549,4437120,1.027319,,,1.000000
3588,4485840,0.943746,,,1.000000
3627,4534560,0.917463,,,1.000000
3666,4583280,0.877379,,,1.000000
3705,4632000,0.904729,,,1.000000
3744,4680720,0.841909,,,1.000000
3783,4729440,0.793330,,,1.000000
3822,4778160,0.763289,,,1.000000
3861,4826880,0.839252,,,1.000000
3900,4875600,0.685395,,,1.000000
3906,4883280,0.720402,,,1.000000
