round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.000000
1,50000,4.574174,,,0.000000
2,100000,4.479725,,,0.000000
3,150000,4.291810,,,0.000000
4,200000,4.098622,,,0.000000
5,250000,3.989771,,,0.000000
6,300000,3.907895,,,0.000000
7,350000,3.832873,,,0.000000
8,400000,3.776833,,,0.000000
9,450000,3.731293,,,0.000000
10,500000,3.682757,,,0.000000
11,550000,3.635348,,,0.000000
12,600000,3.588509,,,0.000000
13,650000,3.545005,,,0.000000
14,700000,3.485951,,,0.000000
15,750000,3.437459,,,0.000000
16,800000,3.408178,,,0.000000
17,850000,3.359758,,,0.000000
18,900000,3.321964,,,0.000000
19,950000,3.283678,,,0.000000
20,1000000,3.267171,,,0.000000
21,1050000,3.216013,,,0.000000
22,1100000,3.171611,,,0.000000
23,1150000,3.195220,,,0.000000
24,1200000,3.143590,,,0.000000
25,1250000,3.080963,,,0.000000
26,1300000,3.052046,,,0.000000
27,1350000,3.048649,,,0.000000
28,1400000,2.989143,,,0.000000
29,1450000,2.939751,,,0.000000
30,1500000,2.942398,,,0.000000
31,1550000,2.871771,,,0.000000
32,1600000,2.866818,,,0.000000
33,1650000,2.845805,,,0.000000
34,1700000,2.826799,,,0.000000
35,1750000,2.823625,,,0.000000
36,1800000,2.755869,,,0.000000
37,1850000,2.707054,,,0.000000
38,1900000,2.688611,,,0.000000
39,1950000,2.679085,,,0.000000
40,2000000,2.664542,,,0.000000
41,2050000,2.624201,,,0.000000
42,2100000,2.601203,,,0.000000
43,2150000,2.571206,,,0.000000
44,2200000,2.565560,,,0.000000
45,2250000,2.551964,,,0.000000
46,2300000,2.531974,,,0.000000
47,2350000,2.469967,,,0.000000
48,2400000,2.453354,,,0.000000
49,2450000,2.470162,,,0.000000
50,2500000,2.430069,,,0.000000
51,2550000,2.424832,,,0.000000
52,2600000,2.388697,,,0.000000
53,2650000,2.354132,,,0.000000
54,2700000,2.323733,,,0.000000
55,2750000,2.314889,,,0.000000
56,2800000,2.257556,,,0.000000
57,2850000,2.351851,,,0.000000
58,2900000,2.223453,,,0.000000
59,2950000,2.214248,,,0.000000
60,3000000,2.192423,,,0.000000
61,3050000,2.290825,,,0.000000
62,3100000,2.180634,,,0.000000
63,3150000,2.134937,,,0.000000
64,3200000,2.115216,,,0.000000
65,3250000,2.117659,,,0.000000
66,3300000,2.068644,,,0.000000
67,3350000,2.087066,,,0.000000
68,3400000,2.056608,,,0.000000
69,3450000,2.019118,,,0.000000
70,3500000,1.997653,,,0.000000
71,3550000,1.973991,,,0.000000
72,3600000,1.951056,,,0.000000
73,3650000,1.956179,,,0.000000
74,3700000,1.902014,,,0.000000
75,3750000,1.971780,,,0.000000
76,3800000,1.875950,,,0.000000
77,3850000,1.872284,,,0.000000
78,3900000,1.818955,,,0.000000
79,3950000,1.856519,,,0.000000
80,4000000,1.839148,,,0.000000
81,4050000,1.801676,,,0.000000
82,4100000,1.753960,,,0.000000
83,4150000,1.707069,,,0.000000
84,4200000,1.773252,,,0.000000
85,4250000,1.683817,,,0.000000
86,4300000,1.765914,,,0.000000
87,4350000,1.648911,,,0.000000
88,4400000,1.658051,,,0.000000
89,4450000,1.645043,,,0.000000
90,4500000,1.562211,,,0.000000
91,4550000,1.582913,,,0.000000
92,4600000,1.553424,,,0.000000
93,4650000,1.540115,,,0.000000
94,4700000,1.509959,,,0.000000
95,4750000,1.459717,,,0.000000
96,4800000,1.479195,,,0.000000
97,4850000,1.454079,,,0.000000
98,4900000,1.465468,,,0.000000
