round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,1.000000
39,49920,4.564276,,,1.000000
78,98640,4.427348,,,1.000000
117,147360,4.124611,,,1.000000
156,196080,3.914963,,,1.000000
195,244800,3.816334,,,1.000000
234,293520,3.722509,,,1.000000
273,342240,3.630138,,,1.000000
312,390960,3.586110,,,1.000000
351,439680,3.522691,,,1.000000
390,488400,3.475635,,,1.000000
429,537120,3.458063,,,1.000000
468,585840,3.404687,,,1.000000
507,634560,3.343323,,,1.000000
546,683280,3.254525,,,1.000000
585,732000,3.230035,,,1.000000
624,780720,3.176807,,,1.000000
663,829440,3.150390,,,1.000000
702,878160,3.111373,,,1.000000
741,926880,3.028253,,,1.000000
780,975600,2.988920,,,1.000000
819,1024320,2.949157,,,1.000000
858,1073040,2.894266,,,1.000000
897,1121760,2.901861,,,1.000000
936,1170480,2.843734,,,1.000000
975,1219200,2.789701,,,1.000000
1014,1267920,2.773413,,,1.000000
1053,1316640,2.719278,,,1.000000
1092,1365360,2.729695,,,1.000000
1131,1414080,2.639278,,,1.000000
1170,1462800,2.582082,,,1.000000
1209,1511520,2.568138,,,1.000000
1248,1560240,2.517597,,,1.000000
1287,1608960,2.550150,,,1.000000
1326,1657680,2.490479,,,1.000000
1365,1706400,2.457552,,,1.000000
1404,1755120,2.418376,,,1.000000
1443,1803840,2.484395,,,1.000000
1482,1852560,2.489625,,,1.000000
1521,1901280,2.565622,,,1.000000
1560,1950000,3.120216,,,1.000000
1599,1999920,2.333951,,,1.000000
1638,2048640,2.310386,,,1.000000
1677,2097360,2.346754,,,1.000000
1716,2146080,2.180724,,,1.000000
1755,2194800,2.171755,,,1.000000
1794,2243520,2.135552,,,1.000000
1833,2292240,2.215495,,,1.000000
1872,2340960,2.086122,,,1.000000
1911,2389680,2.070441,,,1.000000
1950,2438400,2.031037,,,1.000000
1989,2487120,2.046245,,,1.000000
2028,2535840,2.000141,,,1.000000
2067,2584560,1.951837,,,1.000000
2106,2633280,1.889523,,,1.000000
2145,2682000,1.891164,,,1.000000
2184,2730720,1.865556,,,1.000000
2223,2779440,1.861937,,,1.000000
2262,2828160,1.850958,,,1.000000
2301,2876880,1.800786,,,1.000000
2340,2925600,1.812763,,,1.000000
2379,2974320,1.790357,,,1.000000
2418,3023040,1.674275,,,1.000000
2457,3071760,1.750725,,,1.000000
2496,3120480,1.619060,,,1.000000
2535,3169200,1.654859,,,1.000000
2574,3217920,1.576484,,,1.000000
2613,3266640,1.573512,,,1.000000
2652,3315360,1.488333,,,1.000000
2691,3364080,1.490517,,,1.000000
2730,3412800,1.518682,,,1.000000
2769,3461520,1.757322,,,1.000000
2808,3510240,1.538678,,,1.000000
2847,3558960,1.420809,,,1.000000
2886,3607680,1.432632,,,1.000000
2925,3656400,1.383763,,,1.000000
2964,3705120,1.396643,,,1.000000
3003,3753840,1.543136,,,1.000000
3042,3802560,1.842224,,,1.000000
3081,3851280,1.864817,,,1.000000
3120,3900000,2.123444,,,1.000000
3159,3949920,1.242115,,,1.000000
3198,3998640,1.269295,,,1.000000
3237,4047360,1.124969,,,1.000000
3276,4096080,1.125042,,,1.000000
3315,4144800,1.230324,,,1.000000
3354,4193520,1.125181,,,1.000000
3393,4242240,1.139612,,,1.000000
3432,4290960,1.035677,,,1.000000
3471,4339680,1.033928,,,1.000000
3510,4388400,1.049822,,,1.000000
3549,4437120,0.979403,,,1.000000
3588,4485840,1.169422,,,1.000000
3627,4534560,0.862352,,,1.000000
3666,4583280,0.877009,,,1.000000
3705,4632000,0.873698,,,1.000000
3744,4680720,0.894679,,,1.000000
3783,4729440,0.748780,,,1.000000
3822,4778160,0.725837,,,1.000000
3861,4826880,0.678522,,,1.000000
3900,4875600,0.683011,,,1.000000
3906,4883280,0.725518,,,1.000000
