round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,0.500221
1,88400,4.565417,,,0.500221
2,175600,4.487245,,,0.500221
3,262800,4.352243,,,0.500221
4,350000,4.164452,,,0.500221
5,438400,4.012731,,,0.500221
6,525600,3.915626,,,0.500221
7,612800,3.839028,,,0.500221
8,700000,3.721790,,,0.500221
9,788400,3.640344,,,0.500221
10,875600,3.625875,,,0.500221
11,962800,3.559738,,,0.500221
12,1050000,3.491144,,,0.500221
13,1138400,3.453510,,,0.500221
14,1225600,3.394211,,,0.500221
15,1312800,3.366941,,,0.500221
16,1400000,3.278147,,,0.500221
17,1488400,3.235872,,,0.500221
18,1575600,3.219725,,,0.500221
19,1662800,3.178562,,,0.500221
20,1750000,3.110806,,,0.500221
21,1838400,3.055603,,,0.500221
22,1925600,3.025267,,,0.500221
23,2012800,3.000199,,,0.500221
24,2100000,2.934974,,,0.500221
25,2188400,2.891605,,,0.500221
26,2275600,2.883618,,,0.500221
27,2362800,2.854858,,,0.500221
28,2450000,2.797156,,,0.500221
29,2538400,2.734187,,,0.500221
30,2625600,2.723428,,,0.500221
31,2712800,2.692141,,,0.500221
32,2800000,2.653035,,,0.500221
33,2888400,2.604216,,,0.500221
34,2975600,2.629506,,,0.500221
35,3062800,2.572963,,,0.500221
36,3150000,2.545962,,,0.500221
37,3238400,2.493474,,,0.500221
38,3325600,2.468190,,,0.500221
39,3412800,2.468744,,,0.500221
40,3500000,2.448018,,,0.500221
41,3588400,2.379154,,,0.500221
42,3675600,2.363243,,,0.500221
43,3762800,2.383645,,,0.500221
44,3850000,2.332815,,,0.500221
45,3938400,2.266073,,,0.500221
46,4025600,2.276224,,,0.500221
47,4112800,2.287806,,,0.500221
48,4200000,2.242869,,,0.500221
49,4288400,2.166315,,,0.500221
50,4375600,2.159072,,,0.500221
51,4462800,2.150910,,,0.500221
52,4550000,2.116492,,,0.500221
53,4638400,2.058367,,,0.500221
54,4725600,2.042756,,,0.500221
55,4812800,2.034633,,,0.500221
56,4900000,2.008004,,,0.500221
