round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,0.500221
1,88400,4.564000,,,0.500221
2,175600,4.467863,,,0.500221
3,262800,4.334340,,,0.500221
4,350000,4.144558,,,0.500221
5,438400,4.014240,,,0.500221
6,525600,3.893179,,,0.500221
7,612800,3.805403,,,0.500221
8,700000,3.714621,,,0.500221
9,788400,3.623469,,,0.500221
10,875600,3.557934,,,0.500221
11,962800,3.562061,,,0.500221
12,1050000,3.420058,,,0.500221
13,1138400,3.352960,,,0.500221
14,1225600,3.307295,,,0.500221
15,1312800,3.284681,,,0.500221
16,1400000,3.224483,,,0.500221
17,1488400,3.150737,,,0.500221
18,1575600,3.092024,,,0.500221
19,1662800,3.087850,,,0.500221
20,1750000,3.015399,,,0.500221
21,1838400,2.959468,,,0.500221
22,1925600,2.929906,,,0.500221
23,2012800,2.925896,,,0.500221
24,2100000,2.859775,,,0.500221
25,2188400,2.803183,,,0.500221
26,2275600,2.826231,,,0.500221
27,2362800,2.785155,,,0.500221
28,2450000,2.731669,,,0.500221
29,2538400,2.655275,,,0.500221
30,2625600,2.639726,,,0.500221
31,2712800,2.646149,,,0.500221
32,2800000,2.598472,,,0.500221
33,2888400,2.531584,,,0.500221
34,2975600,2.504300,,,0.500221
35,3062800,2.524703,,,0.500221
36,3150000,2.451620,,,0.500221
37,3238400,2.409484,,,0.500221
38,3325600,2.384053,,,0.500221
39,3412800,2.410843,,,0.500221
40,3500000,2.356941,,,0.500221
41,3588400,2.293022,,,0.500221
42,3675600,2.285883,,,0.500221
43,3762800,2.266598,,,0.500221
44,3850000,2.244140,,,0.500221
45,3938400,2.187048,,,0.500221
46,4025600,2.195379,,,0.500221
47,4112800,2.184594,,,0.500221
48,4200000,2.150414,,,0.500221
49,4288400,2.086629,,,0.500221
50,4375600,2.069095,,,0.500221
51,4462800,2.045798,,,0.500221
52,4550000,2.056196,,,0.500221
53,4638400,1.975074,,,0.500221
54,4725600,1.981969,,,0.500221
55,4812800,1.953585,,,0.500221
56,4900000,1.926331,,,0.500221
