round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,,,0.000000
1,188400,4.184594,,,0.000000
2,375600,3.872246,,,0.000000
3,562800,3.702814,,,0.000000
4,750000,3.496465,,,0.000000
5,938400,3.307214,,,0.000000
6,1125600,3.185441,,,0.000000
7,1312800,3.095067,,,0.000000
8,1500000,3.024973,,,0.000000
9,1688400,2.815554,,,0.000000
10,1875600,2.769973,,,0.000000
11,2062800,2.726834,,,0.000000
12,2250000,2.624571,,,0.000000
13,2438400,2.444949,,,0.000000
14,2625600,2.407773,,,0.000000
15,2812800,2.317192,,,0.000000
16,3000000,2.221464,,,0.000000
17,3188400,2.149619,,,0.000000
18,3375600,2.057313,,,0.000000
19,3562800,1.992530,,,0.000000
20,3750000,1.919296,,,0.000000
21,3938400,1.819523,,,0.000000
22,4125600,1.765623,,,0.000000
23,4312800,1.686016,,,0.000000
24,4500000,1.583430,,,0.000000
25,4688400,1.513595,,,0.000000
26,4875600,1.450856,,,0.000000
