round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,,,1.000000
1,125600,4.599839,,,1.000000
2,250000,4.567860,,,1.000000
3,375600,4.524668,,,1.000000
4,500000,4.480211,,,1.000000
5,625600,4.430600,,,1.000000
6,750000,4.380867,,,1.000000
7,875600,4.345467,,,1.000000
8,1000000,4.308570,,,1.000000
9,1125600,4.273597,,,1.000000
10,1250000,4.239208,,,1.000000
11,1375600,4.207958,,,1.000000
12,1500000,4.168180,,,1.000000
13,1625600,4.123789,,,1.000000
14,1750000,4.091371,,,1.000000
15,1875600,4.050012,,,1.000000
16,2000000,4.015686,,,1.000000
17,2125600,3.978004,,,1.000000
18,2250000,3.959936,,,1.000000
19,2375600,3.915604,,,1.000000
20,2500000,3.877013,,,1.000000
21,2625600,3.850693,,,1.000000
22,2750000,3.826839,,,1.000000
23,2875600,3.774614,,,1.000000
24,3000000,3.775596,,,1.000000
25,3125600,3.729383,,,1.000000
26,3250000,3.685991,,,1.000000
27,3375600,3.660575,,,1.000000
28,3500000,3.618330,,,1.000000
29,3625600,3.607091,,,1.000000
30,3750000,3.581295,,,1.000000
31,3875600,3.534938,,,1.000000
32,4000000,3.518627,,,1.000000
33,4125600,3.467938,,,1.000000
34,4250000,3.458667,,,1.000000
35,4375600,3.417806,,,1.000000
36,4500000,3.408376,,,1.000000
37,4625600,3.380058,,,1.000000
38,4750000,3.344793,,,1.000000
39,4875600,3.332173,,,1.000000
