round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,1.000000
1,125600,4.603311,,,1.000000
2,250000,4.570356,,,1.000000
3,375600,4.523075,,,1.000000
4,500000,4.471192,,,1.000000
5,625600,4.422766,,,1.000000
6,750000,4.389089,,,1.000000
7,875600,4.343122,,,1.000000
8,1000000,4.309611,,,1.000000
9,1125600,4.255346,,,1.000000
10,1250000,4.221474,,,1.000000
11,1375600,4.172175,,,1.000000
12,1500000,4.132690,,,1.000000
13,1625600,4.096346,,,1.000000
14,1750000,4.069356,,,1.000000
15,1875600,4.028208,,,1.000000
16,2000000,3.986509,,,1.000000
17,2125600,3.950031,,,1.000000
18,2250000,3.923856,,,1.000000
19,2375600,3.900806,,,1.000000
20,2500000,3.841826,,,1.000000
21,2625600,3.821199,,,1.000000
22,2750000,3.783007,,,1.000000
23,2875600,3.742933,,,1.000000
24,3000000,3.713726,,,1.000000
25,3125600,3.693528,,,1.000000
26,3250000,3.655283,,,1.000000
27,3375600,3.615390,,,1.000000
28,3500000,3.565434,,,1.000000
29,3625600,3.546555,,,1.000000
30,3750000,3.525937,,,1.000000
31,3875600,3.482142,,,1.000000
32,4000000,3.466364,,,1.000000
33,4125600,3.424266,,,1.000000
34,4250000,3.435106,,,1.000000
35,4375600,3.405516,,,1.000000
36,4500000,3.380463,,,1.000000
37,4625600,3.338074,,,1.000000
38,4750000,3.318730,,,1.000000
39,4875600,3.301386,,,1.000000
